价格（元）,销售重量（kg）
16.0,1.9246492929783288
16.0,1.9246492929783288
16.0,1.9246492929783288
16.580952,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.0,1.9246492929783288
17.6,1.9246492929783288
17.6,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.0,1.9246492929783288
18.2,1.9246492929783288
18.2,1.9246492929783288
18.6,1.9246492929783288
18.6,1.9246492929783288
18.6,4.533823907299843
18.6,4.51299283630541
18.6,4.493338505745945
18.6,4.474908079487868
18.6,4.457746288699479
18.6,4.441895359482463
18.6,4.427394944849526
19.0,4.414282061158408
19.0,4.402591029104835
19.0,4.392353419369158
19.0,4.383598003003349
19.0,4.376350706636984
19.0,4.3706345725724525
19.0,4.366469723831347
19.0,4.363873334205411
19.0,4.362859603356892
19.0,4.363439737004502
19.0,4.365621932222454
19.0,4.369411367871314
19.0,4.374810200170678
19.0,4.3818175634148195
19.0,4.390429575823771
19.0,4.40063935051349
19.0,4.412437011560077
19.0,4.425809715124311
19.0,4.4407416755942055
19.0,4.457214196694763
19.4,4.475205707505638
19.6,4.4946918033191645
19.6,4.515645291262982
20.0,4.538036240603425
20.0,4.5618320376379975
20.0,4.586997445077452
20.0,4.613494665810497
20.0,4.641283410936744
20.0,4.670320971946408
20.0,4.700562296918264
20.0,4.731960070600695
20.0,4.764464798234216
20.0,4.798024892967561
20.0,4.832586766713552
20.0,4.868094924285216
20.0,4.904492060647251
20.0,4.941719161112809
20.0,4.9797156043107496
20.0,5.01841926774405
20.6,5.057766635755773
20.675,5.097692909715259
20.750635,5.138132120233524
21.0,5.17901724121377
21.0,5.2202803055399265
21.0,5.261852522203738
21.0,5.303664394668623
21.0,5.345645840266776
21.0,5.387726310424529
21.0,5.4298349115097855
21.0,5.471900526094686
21.0,5.513851934426214
21.0,5.555617935897419
21.0,5.597127470312248
21.0,5.638309738737689
21.0,5.6790943237379325
21.0,5.719411308786635
21.0,5.7591913966551616
21.0,5.798366026576699
21.0,5.836867489988641
21.4,5.874629044658319
21.4,5.911585027000366
21.578228,5.947670962397329
21.590698,5.982823673338949
21.6,6.016981385199591
21.6,6.050083829477679
21.8,6.082072344325602
21.8,6.1128899722036145
21.8,6.142481554496422
21.854446,6.170793822936673
21.906666,6.197775487685356
21.946154,6.223377321925118
21.956522,6.2475522428287995
22.0,6.270255388771928
22.0,6.291444192664689
22.0,6.311078451285725
22.0,6.329120390507304
22.0,6.3455347263085935
22.0,6.360288721481318
22.0,6.373352237939597
22.0,6.384697784553564
22.0,6.394300560434223
22.0,6.40213849360494
22.0,6.408192275003124
22.0,6.412445387763726
22.0,6.414884131744485
22.0,6.415497643261096
22.0,6.414277910008822
22.0,6.411219781155391
22.0,6.406320972598427
22.0,6.3995820673889705
22.0,6.391006511331009
22.082888,6.380600603775242
22.083334,6.36837348363354
22.1,6.3543371106487605
22.172413,6.33850624196272
22.2,6.32089840403308
22.2,6.301533859957928
22.2,6.2804355722745315
22.205536,6.257629161306439
22.25,6.233142859140722
22.342745,6.207007459324328
22.357931,6.179256262375889
22.538677,6.149925017216236
22.563334,6.1190518586277145
22.6,6.0866772408589975
22.6,6.052843867498494
22.6,6.0175966177455855
22.6,5.980982469214881
22.676641,5.943050417414296
22.72235,5.903851392043241
22.970968,5.863438170262274
22.9835,5.821865287090523
23.0,5.77918894309166
23.0,5.735466909513624
23.0,5.690758431051151
23.0,5.645124126403981
23.0,5.598625886806859
23.0,5.551326772710631
23.0,5.5032909087963615
23.0,5.454583377506882
23.0,5.4052701112822295
23.0,5.355417783687182
23.0,5.305093699620544
23.174412,5.254365684796846
23.362171,5.203301974691954
23.380974,5.1519711031443975
23.49375,5.100441790804353
23.552328,5.0487828336219165
23.6,4.997062991565694
23.6,4.945350877761808
23.6,4.8937148482421176
23.6,4.8422228924888735
23.6,4.790942524961084
23.6,4.73994067778561
23.6,4.689283594793475
23.661219,4.639036727078941
23.795238,4.589264630255784
24.0,4.540030863581655
24.0,4.491397891117704
24.0,4.443426985086523
24.0,4.396178131587176
24.0,4.349709938821461
24.0,4.304079547980681
24.0,4.259342546937098
24.0,4.215552886878893
24.0,4.172762802021858
24.0,4.131022732525253
24.0,4.0903812507332376
24.0,4.0508849908571
24.0,4.012578582207084
24.0,3.975504586076034
24.0,3.9397034363704093
24.107143,3.905213384077252
24.2,3.87207044564873
24.225357,3.8403083553787156
24.5,3.8099585218386056
24.5,3.7810499884322315
24.6,3.753609398122302
24.6,3.727660962373244
24.6,3.7032264343478385
24.741177,3.680325086387352
25.0,3.6589736917972857
25.0,3.6391865109531745
25.0,3.6209752817332417
25.0,3.6043492142770304
25.0,3.589314990061569
25.0,3.5758767652789936
25.0,3.5640361784920445
25.0,3.553792362536404
25.0,3.5451419606314314
25.0,3.538079146653585
25.0,3.5325956495196094
25.0,3.5286807816195096
25.0,3.5263214712323996
25.0,3.5255022988515052
25.0,3.5262055373379426
25.2,3.5284111958164477
25.2,3.5320970672199037
25.2,3.537238779383397
25.2,3.543809849582637
25.2,3.5517817424058356
25.2,3.5611239308426788
25.6,3.571803960468719
25.6,3.5837875165985493
25.6,3.5970384942762563
25.6,3.6115190709671827
25.6,3.627189781810724
25.6,3.6440095972898834
25.6,3.6619360031695534
25.6,3.6809250825521067
25.6,3.700931599895605
25.6,3.721909086837147
25.6,3.743809929661228
25.9,3.766585458250728
26.0,3.7901860363561304
26.0,3.8145611530169217
26.0,3.839659514967683
26.0,3.8654291398603933
26.0,3.8918174501336185
26.0,3.9187713673588616
26.0,3.946237406894163
26.0,3.9741617726752407
26.0,4.002490451974872
26.2,4.031169309962062
26.2,4.060144183893535
26.2,4.08936097677154
26.285715,4.118765750303565
26.4,4.148304817001578
26.6,4.17792483126059
26.6,4.207572879258966
26.6,4.237196567525591
26.6,4.266744110022242
26.6,4.296164413592685
26.6,4.325407161633781
26.6,4.3544228958476285
26.6,4.383163095937921
26.6,4.411580257118018
26.6,4.43962796530277
26.6,4.46726096986095
26.6,4.4944352538100745
26.6,4.52110810134061
26.6,4.547238162561929
26.725,4.572785515367888
26.8,4.597711724325646
26.853333,4.6219798964971845
27.0,4.645554734109001
27.0,4.668402583991577
27.0,4.690491483716515
27.0,4.711791204365542
27.0,4.732273289872136
27.0,4.751911092882963
27.0,4.770679807093042
27.0,4.788556496015163
27.0,4.805520118150848
27.0,4.821551548536866
27.0,4.836633596648145
27.0,4.850751020644682
27.0,4.86389053795683
27.0,4.876040832210144
27.0,4.887192556497709
27.0,4.897338333014519
27.0,4.906472749075204
27.0,4.91459234954293
27.0,4.921695625703826
27.0,4.927783000627676
27.0,4.932856811062001
27.0,4.936921285912739
27.2,4.939982521370977
27.2,4.942048452750927
27.2,4.943128823110347
27.4,4.943235148730084
27.6,4.942380681534998
27.6,4.940580368543791
27.6,4.937850808440368
27.6,4.934210205364337
27.6,4.929678320022901
27.6,4.924276418231002
27.6,4.9180272169907795
28.0,4.910954828225539
28.0,4.9030847002872635
28.0,4.89444355736025
28.0,4.885059336886874
28.0,4.874961125144543
28.0,4.864179091105782
28.0,4.8527444187159725
28.0,4.84068923772559
28.0,4.828046553215867
28.0,4.814850173958573
28.0,4.801134639752161
28.0,4.7869351478777356
28.0,4.772287478819286
28.0,4.757227921393347
28.6,4.741793197433601
28.6,4.726020386176167
28.6,4.709946848491071
28.6,4.693610151105121
28.6,4.677047990960583
28.6,4.660298119853206
28.6,4.643398269491868
28.6,4.626386077120644
28.6,4.609299011842323
28.6,4.592174301780451
29.0,4.575048862214633
29.0,4.5579592248214125
29.0,4.540941468150193
29.0,4.524031149460819
29.0,4.5072632380460425
29.0,4.49067205015885
29.0,4.474291185660833
29.0,4.458153466503991
29.0,4.442290877154277
29.0,4.426734507060969
29.0,4.411514495271485
29.0,4.396659977286661
29.0,4.3821990342467885
29.0,4.368158644533684
29.0,4.354564637869126
29.0,4.341441651984669
29.0,4.328813091932586
29.03125,4.316701092102266
29.083334,4.305126481000775
29.11111,4.294108748850731
29.142857,4.283666018052914
29.171429,4.273815016555195
29.2,4.264571054163615
29.384615,4.255948001825487
29.4,4.247958273908504
29.555555,4.24061281349389
29.6,4.233921080695657
29.6,4.227891044012117
29.8,4.222529174709775
29.8,4.217840444233895
30.0,4.213828324634071
30.0,4.210494791987341
30.0,4.207840332795543
30.0,4.2058639533279525
30.0,4.204563191874534
30.0,4.203934133869658
30.0,4.203971429840586
30.0,4.204668316129807
30.0,4.2060166383349324
30.0,4.2080068774049355
30.0,4.210628178326384
30.0,4.213868381328664
30.0,4.217714055532433
30.0,4.222150534961117
30.0,4.227161956830923
30.0,4.232731302030729
30.0,4.238840437699245
30.0,4.245470161803148
30.0,4.2526002496162665
30.0,4.260209501996669
30.0,4.268275795355275
30.0,4.276776133206825
30.0,4.285686699191274
30.0,4.294982911451327
30.0,4.304639478249537
30.0,4.314630454706513
30.0,4.324929300539963
30.0,4.335508938682905
30.0,4.346341814658079
30.0,4.357399956584619
30.0,4.368655035692344
30.0,4.380078427218477
30.0,4.391641271561388
30.11111,4.403314535566007
30.2,4.415069073815729
30.2,4.426875689806226
30.6,4.438705196877275
30.6,4.450528478779727
30.6,4.462316549756028
30.6,4.474040614014076
30.6,4.485672124476024
30.6,4.497182840685516
30.6,4.508544885759038
30.6,4.51973080226943
30.8,4.530713606952274
31.0,4.541466844128618
31.0,4.551964637740575
31.0,4.562181741899521
31.0,4.572093589850071
31.0,4.581676341256553
31.0,4.590906927722512
31.0,4.599763096457718
31.0,4.60822345201123
31.0,4.616267495993325
31.0,4.623875664713521
31.0,4.631029364666412
31.0,4.637711005801735
31.0,4.643904032519796
31.0,4.64959295233832
31.0,4.654763362181704
31.0,4.659401972248724
31.0,4.663496627419914
31.0,4.667036326170925
31.0,4.6700112369635525
31.2,4.672412712091272
31.35,4.674233298961562
31.6,4.675466748802552
31.6,4.676108022786918
31.8,4.676153295571324
31.8,4.675599956255004
31.8,4.674446606766424
32.0,4.672693057692286
32.0,4.6703403215682995
32.0,4.667390603656447
32.0,4.663847290238508
32.0,4.659714934460723
32.0,4.654999239769425
32.0,4.6497070409823635
32.0,4.6438462830452165
32.0,4.637425997527446
32.0,4.6304562769162185
32.0,4.622948246771495
32.0,4.614914035809699
32.0,4.606366743987488
32.0,4.597320408661114
32.22222,4.587789968900677
32.235294,4.577791228042232
32.236843,4.567340814564115
32.260868,4.556456141377198
32.6,4.545155363621812
32.6,4.533457335066984
33.0,4.521381563210324
33.0,4.508948163179361
33.0,4.49617781053741
33.0,4.483091693099068
33.0,4.4697114618623015
33.0,4.456059181165656
33.0,4.442157278180525
33.0,4.428028491849532
33.0,4.413695821383022
33.0,4.39918247442631
33.0,4.38451181501082
33.0,4.369707311402414
33.0,4.3547924839602326
33.0,4.339790853119073
33.0,4.32472588760787
33.0,4.309620953016097
33.0,4.294499260818956
33.0,4.279383817971056
33.0,4.264297377176841
33.0,4.249262387944392
33.0,4.234300948527445
33.0,4.219434758858266
33.2,4.204685074571862
33.573334,4.190072662219471
33.6,4.17561775576655
33.6,4.1613400144676795
33.8,4.147258482207621
34.0,4.133391548394594
34.0,4.119756910488367
34.0,4.10637153824212
34.0,4.093251639733332
34.0,4.080412629254968
34.0,4.067869097134195
34.0,4.055634781541658
34.0,4.043722542349969
34.0,4.032144337095666
34.0,4.020911199094261
34.0,4.010033217753389
34.0,3.9995195211242467
34.0,3.9893782607267245
34.0,3.979616598678633
34.0,3.970240697154556
34.0,3.9612557101947075
34.0,3.9526657778791723
34.0,3.9444740228777726
34.0,3.936682549380678
34.0,3.929292444409724
34.0,3.9223037815052697
34.0,3.915715626778298
34.16,3.909526047312338
34.2,3.9037321218947145
34.2,3.8983299540515857
34.266666,3.8933146873562587
34.463768,3.888680522975308
34.63158,3.8844207394122328
35.0,3.880527714403526
35.0,3.8769929489174575
35.0,3.8738070932011914
35.0,3.8709599748174663
35.0,3.868440628607672
35.0,3.8662373285139724
35.0,3.864337621189023
35.0,3.862728361317895
35.0,3.861395748573061
35.0,3.8603253661196595
35.0,3.8595022205848117
35.0,3.858910783401511
35.0,3.8585350334344892
35.0,3.8583585007926087
35.0,3.8583643117295803
35.0,3.858535234532368
35.0,3.858853726294312
35.263157,3.859301980467923
36.0,3.859861975090492
36.0,3.8605155215739493
36.0,3.8612443139490753
36.0,3.8620299784528895
36.0,3.8628541233471934
36.0,3.8636983888554193
36.0,3.864544497104554
36.0,3.8653743019585565
36.0,3.866169838629759
36.0,3.8669133729549245
36.0,3.867587450223109
36.0,3.8681749434431585
36.0,3.868659100939651
36.0,3.869023593167226
36.0,3.8692525586346256
36.0,3.8693306488315087
36.0,3.8692430720527997
36.0,3.868975636017589
36.0,3.868514789181765
36.183052,3.8678476606461607
36.4,3.866962098564708
36.8875,3.8658467069600153
37.0,3.8644908808569354
37.0,3.8628848396480295
37.0,3.8610196586083347
37.0,3.8588872984805485
37.0,3.8564806330556474
37.0,3.8537934746779485
37.0,3.8508205976078664
37.0,3.847557759179969
37.2,3.8440017186983977
37.2,3.8401502540163786
37.2,3.8360021757513025
37.6,3.831557339091697
38.0,3.826816653157412
38.0,3.8217820878794146
38.0,3.816456678370715
38.0,3.8108445267652096
38.0,3.8049508015065254
38.0,3.798781734074267
38.0,3.7923446131405116
38.0,3.785647776154806
38.0,3.778700598361373
38.0,3.7715134792576905
38.0,3.764097826509129
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
38.0,1.9246492929783288
39.0,1.9246492929783288
39.0,1.9246492929783288
39.0,1.9246492929783288
39.0,1.9246492929783288
39.2,1.9246492929783288
39.2,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.0,1.9246492929783288
40.991665,1.9246492929783288
41.0,1.9246492929783288
41.0,1.9246492929783288
41.0,1.9246492929783288
41.0,1.9246492929783288
41.0,1.9246492929783288
41.0,1.9246492929783288
41.2,1.9246492929783288
41.2,1.9246492929783288
41.6,1.9246492929783288
41.8,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
42.0,1.9246492929783288
43.0,1.9246492929783288
43.2,1.9246492929783288
43.2,1.9246492929783288
43.6,1.9246492929783288
43.6,1.9246492929783288
43.6,1.9246492929783288
43.8,1.9246492929783288
43.8,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
44.0,1.9246492929783288
45.0,1.9246492929783288
45.0,1.9246492929783288
45.0,1.9246492929783288
45.0,1.9246492929783288
45.0,1.9246492929783288
45.0,1.9246492929783288
45.2,1.9246492929783288
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
45.8,0.0
46.0,0.0
46.0,0.0
46.0,0.0
46.102856,0.0
46.25,0.0
46.4,0.0
46.6,0.0
47.6,0.0
47.6,0.0
47.6,0.0
47.6,0.0
47.6,0.0
47.6,0.0
47.8,0.0
48.0,0.0
48.0,0.0
48.0,0.0
48.109093,0.0
48.145947,0.0
49.0,0.0
49.0,0.0
49.2,0.0
49.8,0.0
49.8,0.0
49.8,0.0
49.8,0.0
49.8,0.0
49.8,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
50.8,0.0
51.6,0.0
52.0,0.0
52.0,0.0
52.0,0.0
52.0,0.0
53.0,0.0
53.0,0.0
53.2,0.0
54.0,0.0
54.0,0.0
54.0,0.0
54.0,0.0
54.0,0.0
54.0,0.0
54.8,0.0
56.0,0.0
58.0,0.0
58.0,0.0
58.0,0.0
58.6,0.0
59.8,0.0
60.0,0.0
62.14694,0.0
63.0,0.0
63.0,0.0
66.0,0.0
67.0,0.0
68.0,0.0
69.8,0.0
69.8,0.0
69.8,0.0
69.8,0.0
72.13043,0.0
