价格（元）,销售重量（kg）
9.0,3.2061550765706257
9.0,3.2061550765706257
9.0,3.2061550765706257
9.0,3.2061550765706257
9.0,3.2061550765706257
9.0,3.2061550765706257
9.0,3.2061550765706257
9.1,3.2061550765706257
9.124,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.2,3.2061550765706257
9.4,3.2061550765706257
9.4,3.2061550765706257
9.6,3.2061550765706257
9.6,3.2061550765706257
9.6,3.2061550765706257
9.6,3.2061550765706257
9.708738,3.2061550765706257
9.717742,3.2061550765706257
9.771739,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,3.2061550765706257
10.0,6.813490483196234
10.0,6.8041857128892325
10.0,6.794392605489798
10.0,6.784130868220196
10.0,6.773421185084591
10.0,6.762285184978414
10.0,6.750745407896891
10.0,6.738825269293176
10.0,6.726549022640189
10.0,6.713941720253786
10.0,6.701029172438484
10.0,6.687837905020261
10.0,6.674395115334341
10.0,6.660728626738961
10.0,6.646866841729277
10.0,6.632838693728433
10.0,6.618673597635685
10.0,6.604401399214112
10.0,6.5900523234030155
10.0,6.575656921642499
10.0,6.561246018299918
10.0,6.546850656290081
10.0,6.532502041982877
10.0,6.5182314894939015
10.0,6.504070364455165
10.0,6.490050027364418
10.0,6.476201776612929
10.0,6.462556791292542
10.0,6.449146073883818
10.0,6.436000392927736
10.0,6.423150225783981
10.0,6.410625701579206
10.0,6.398456544448735
10.0,6.386672017175338
10.0,6.375300865328207
10.0,6.364371262005175
10.0,6.353910753280372
10.0,6.343946204458885
10.0,6.334503747238959
10.0,6.325608727881154
10.0,6.317285656482504
10.0,6.309558157452252
10.0,6.302448921283984
10.0,6.295979657717146
10.0,6.290171050378856
10.0,6.2850427129947155
10.0,6.28061314725492
10.0,6.2768997024193816
10.0,6.273918536742942
10.0,6.27168458079878
10.0,6.2702115027751555
10.0,6.269511675817433
10.0,6.269596147484033
10.0,6.270474611381474
10.0,6.272155381040121
10.0,6.274645366088536
10.0,6.277950050780514
10.0,6.282073474924931
10.0,6.287018217264509
10.0,6.292785381345482
10.0,6.299374583915882
10.0,6.306783945885879
10.0,6.315010085879236
10.148149,6.324048116400447
10.172414,6.333891642637634
10.175439,6.344532763916748
10.2153845,6.355962077817915
10.216216,6.368168686960234
10.269231,6.381140208456571
10.289855,6.394862786035235
10.296296,6.409321104820717
10.350877,6.4244984087609645
10.6,6.440376520683926
10.6,6.45693586496147
10.6,6.474155492754057
10.6,6.492013109804945
11.0,6.51048510674808
11.0,6.529546591889299
11.0,6.549171426415964
11.0,6.569332261985702
11.0,6.590000580640586
11.0,6.611146736988808
11.0,6.632740002591671
11.0,6.654748612489687
11.0,6.677139813797506
11.0,6.699879916293559
11.205129,6.7229343449265295
11.4,6.746267694157097
11.457143,6.769843784049895
11.560526,6.793625718027283
11.6,6.817575942193218
11.6,6.841656306132559
11.6,6.865828125088046
11.6,6.890052243414617
11.618667,6.914289099207953
11.785714,6.938498790001866
11.8,6.96264113942677
11.8,6.986675764719518
11.8,7.010562144972914
11.8,7.034259690011593
11.8,7.0577278097793865
11.8,7.080925984122058
12.0,7.1038138328481315
12.0,7.126351185949665
12.0,7.148498153864085
12.0,7.170215197657722
12.0,7.191463199011414
12.0,7.212203529888401
12.0,7.232398121764898
12.0,7.252009534304069
12.0,7.271001023354622
12.0,7.289336608156051
12.0,7.30698113763341
12.0,7.323900355665773
12.0,7.34006096521381
12.0,7.355430691193475
12.0,7.369978341984654
12.0,7.383673869465425
12.0,7.3964884274649
12.0,7.408394428529823
12.0,7.419365598902724
12.0,7.429377031612091
12.0,7.438405237577935
12.0,7.446428194639157
12.0,7.453425394412419
12.0,7.459377886895552
12.0,7.464268322732127
12.0,7.4680809930575345
12.0,7.470801866850704
12.0,7.472418625719697
12.0,7.472920696053407
12.0,7.472299278475976
12.0,7.4705473745447835
12.0,7.467659810637469
12.0,7.463633258977924
12.0,7.458466255755952
12.0,7.452159216300008
12.0,7.444714447267339
12.0,7.436136155820685
12.0,7.426430455765761
12.0,7.41560537062875
12.0,7.403670833658116
12.0,7.390638684740146
12.0,7.376522664222879
12.0,7.361338403648088
12.0,7.345103413396331
12.0,7.327837067255146
12.0,7.309560583925716
12.0,7.2902970054884255
12.0,7.270071172852951
12.0,7.248909698223509
12.0,7.226840934615064
12.022727,7.2038949424612415
12.1825,7.180103453359617
12.2,7.155499831004971
12.2472725,7.1301190293658845
12.6,7.103997548164774
12.6,7.077173385726022
12.6,7.049685989261474
12.6,7.021576202666893
12.6,6.992886211907285
12.6,6.9636594880731995
12.62449,6.933940728194037
12.656,6.903775793898439
12.7472725,6.8732116480154275
12.8,6.84229628921365
12.8,6.811078684779453
12.8,6.779608701637825
12.819277,6.7479370357232975
13.0,6.716115139810806
13.0,6.684195149919288
13.0,6.652229810403309
13.0,6.620272397850316
13.0,6.588376643903393
13.0,6.556596657131214
13.0,6.524986844068732
13.0,6.493601829553661
13.0,6.462496376485132
13.333333,6.431725305132058
13.363636,6.401343412119612
13.391304,6.371405389222957
13.468354,6.341965742097834
13.588158,6.3130787090778355
13.6,6.284798180168317
13.6,6.257177616366602
13.652174,6.2302699694378525
13.666667,6.2041276022753005
13.8,6.178802209972694
13.923809,6.154344741735823
13.957894,6.130805323758643
13.987379,6.108233183188117
14.0,6.086676573300151
14.0,6.066182700007146
14.0,6.0467976498155815
14.0,6.028566319349723
14.0,6.011532346555093
14.0,5.995738043692642
14.0,5.98122433223165
14.0,5.968030679746417
14.0,5.956195038918453
14.0,5.945753788742559
14.0,5.936741678031613
14.0,5.929191771311064
14.0,5.923135397190349
14.0,5.918602099294335
14.0,5.915619589833784
14.0,5.914213705889451
14.0,5.914408368480057
14.0,5.9162255444798
14.0,5.919685211446395
14.0,5.924805325415896
14.0,5.9316017917156625
14.0,5.9400884388419
14.0,5.9502769954432075
14.0,5.962177070446413
14.0,5.975796136355881
14.0,5.991139515752263
14.0,6.0082103710113755
14.0,6.027009697258667
14.0,6.0475363185694055
14.0,6.069786887419376
14.0,6.093755887385619
14.0,6.119435639091339
14.0,6.146816309383877
14.0,6.1758859237292825
14.0,6.2066303818018485
14.0,6.239033476241656
14.0,6.2730769145480965
14.0,6.308740344072175
14.0,6.3460013800653545
14.0,6.384835636737758
14.0,6.425216761273635
14.0,6.46711647074719
14.0,6.510504591877234
14.0,6.555349103554422
14.0,6.601616182070503
14.0,6.64927024897454
14.0,6.69827402147688
14.0,6.748588565317624
14.0,6.800173350012293
14.0,6.852986306383747
14.0,6.906983886285614
14.0,6.962121124419197
14.0,7.018351702142392
14.0,7.0756280131661065
14.0,7.133901231030706
14.0,7.193121378252244
14.0,7.25323739702572
14.0,7.3141972213701445
14.0,7.375947850598149
14.0,7.438435423990751
14.0,7.501605296556279
14.0,7.565402115750747
14.0,7.629769899035787
14.0,7.694652112148899
14.0,7.7599917479600995
14.0,7.825731405788132
14.0,7.891813371049013
14.0,7.958179695109419
14.156,8.024772275217307
14.188889,8.091532934382357
14.2,8.158403501079198
14.475,8.225325888646923
14.4875,8.292242174259314
14.506522,8.359094677341051
14.552631,8.425826037306539
14.6,8.492379290499382
14.6,8.558697946212131
14.616667,8.62472606166782
14.810869,8.690408315846836
15.0,8.755690082044886
15.0,8.820517499050238
15.0,8.884837540831084
15.0,8.94859808462657
15.0,9.011747977338086
15.0,9.074237100120508
15.0,9.136016431076369
15.0,9.19703810595947
15.0,9.257255476797924
15.0,9.316623168350562
15.0,9.375097132314334
15.0,9.432634699204534
15.0,9.48919462783373
15.0,9.544737152319588
15.0,9.599224026556154
15.0,9.652618566087671
15.0,9.704885687328511
15.0,9.75599194407758
15.0,9.805905561280122
15.0,9.854596465994918
15.0,9.902036315529417
15.0,9.948198522710582
15.0,9.993058278263941
15.0,10.036592570278488
15.0,10.078780200740068
15.0,10.119601799120845
15.0,10.15903983301764
15.073585,10.19707861583682
15.119445,10.233704311528589
15.12,10.268904936378469
15.130435,10.30267035786877
15.134694,10.334992290627794
15.181818,10.365864289489497
15.2,10.39528173969105
15.2,10.423241844240671
15.214286,10.449743608492755
15.222222,10.474787821971962
15.261905,10.498377037492551
15.2680855,10.520515547623617
15.307813,10.541209358555351
15.348387,10.560466161425575
15.38,10.578295301170108
15.4,10.594707742964324
15.446281,10.609716036327345
15.52,10.623334276963899
15.6,10.635578066422587
15.6,10.64646446965266
15.6,10.656011970544796
15.6,10.664240425544417
15.6,10.67117101542911
15.6,10.676826195344496
15.720512,10.681229643195515
15.8,10.684406206492515
15.8,10.686381847753863
15.84,10.687183588568752
15.848214,10.686839452425895
15.91579,10.685378406415357
15.985714,10.68283030191236
16.0,10.67922581435316
16.0,10.674596382214169
16.0,10.668974145306406
16.0,10.662391882498063
16.0,10.654882948978447
16.0,10.646481213176823
16.0,10.637220993449802
16.0,10.627136994650755
16.0,10.616264244694447
16.0,10.604638031229547
16.0,10.592293838530873
16.0,10.579267284722446
16.0,10.565594059441183
16.0,10.551309862049779
16.0,10.536450340505871
16.0,10.5210510309928
16.0,10.505147298415476
16.0,10.488774277862786
16.0,10.471966817135698
16.0,10.454759420437892
16.0,10.437186193323111
16.0,10.419280788990735
16.0,10.401076356018157
16.0,10.382605487615532
16.0,10.36390017248528
16.0,10.344991747365365
16.0,10.325910851331997
16.0,10.306687381933722
16.0,10.287350453225242
16.0,10.267928355765495
16.0,10.248448518640528
16.0,10.228937473567816
16.0,10.209420821134424
16.0,10.189923199217388
16.0,10.170468253630261
16.0,10.151078611035635
16.052631,10.131775854158878
16.076923,10.112580499333996
16.08,10.093511976408113
16.096775,10.074588611026389
16.181818,10.055827609314798
16.183332,10.037245044973613
16.2,10.018855848789816
16.2,10.000673800572201
16.2,9.982711523508312
16.238094,9.964980480937816
16.271795,9.947490975532466
16.285715,9.930252150868302
16.533333,9.913271995371256
16.6,9.896557348613024
16.6,9.880113909929674
16.6,9.86394624933124
16.6,9.848057820666313
16.6,9.83245097700158
16.6,9.817126988172209
16.765957,9.802086060455043
16.8,9.787327358312739
16.8,9.772849028153345
16.8,9.758648224046015
17.0,9.744721135330343
17.0,9.73106301605319
17.0,9.717668216163819
17.0,9.704530214395017
17.0,9.691641652754914
17.0,9.678994372551497
17.0,9.666579451869085
17.0,9.654387244413655
17.0,9.642407419641525
17.0,9.63062900408375
17.0,9.619040423776692
17.0,9.60762954770733
17.0,9.596383732180296
17.0,9.585289866012182
17.0,9.574334416457372
17.0,9.56350347576859
17.0,9.552782808294468
17.0,9.542157898015702
17.0,9.531613996420862
17.0,9.521136170622572
17.0,9.51070935161465
17.0,9.500318382570843
17.041975,9.489948067085939
17.2,9.479583217260606
17.2,9.469208701531757
17.238094,9.458809492151124
17.6,9.448370712215613
17.636364,9.43787768215427
17.637932,9.427315965577836
17.656862,9.416671414398577
17.709091,9.405930213129563
17.805555,9.395078922274518
17.83261,9.384104520721294
17.855072,9.372994447054237
17.966372,9.36173663970302
17.977098,9.35031957584791
17.989473,9.338732309004188
18.0,9.326964505211043
18.0,9.315006477753283
18.0,9.302849220347111
18.0,9.29048443872446
18.0,9.27790458055356
18.0,9.265102863636805
18.0,9.252073302330528
18.0,9.238810732134727
18.0,9.225310832404627
18.0,9.211570147139572
18.0,9.197586103808584
18.0,9.18335703017599
18.0,9.168882169094179
18.0,9.154161691234862
18.0,9.13919670573409
18.0,9.123989268730446
18.0,9.108542389779945
18.0,9.092860036135365
18.0,9.076947134881854
18.0,9.060809572924887
18.0,9.044454194830807
18.0,9.027888798524359
18.0,9.011122128851778
18.0,8.994163869022172
18.0,8.977024629943976
18.0,8.959715937477386
18.0,8.942250217627667
18.0,8.924640779708215
18.0,8.906901797506148
18.0,8.889048288487045
18.0,8.871096091079227
18.0,8.853061840081661
18.0,8.834962940243104
18.0,8.816817538063717
18.0,8.798644491873647
18.0,8.780463340246481
18.0,8.76229426880855
18.0,8.74415807550819
18.0,8.726076134411977
18.0,8.70807035809772
18.0,8.69016315871672
18.0,8.672377407800278
18.0,8.654736394887822
18.0,8.637263785056287
18.0,8.619983575432409
18.0,8.60292005077155
18.078432,8.586097738188428
18.11111,8.569541361126687
18.142857,8.553275792655734
18.16,8.537326008184461
18.166666,8.521717037682633
18.222221,8.506473917501577
18.222221,8.491621641886606
18.22857,8.477185114274146
18.28169,8.463189098466932
18.334616,8.449658169780907
18.376812,8.436616666257406
18.38421,8.424088640034155
18.4,8.412097808968289
18.429167,8.400667508604064
18.46,8.389820644577325
18.5,8.379579645547947
18.781458,8.36996641675045
18.8,8.361002294251861
18.8,8.35270800000447
18.954945,8.345103597779753
19.0,8.338208450067976
19.0,8.33204117602618
19.0,8.326619610555376
19.0,8.321960764585524
19.0,8.318080786644696
19.0,8.314994925786383
19.0,8.312717495946409
19.189524,8.311261841798114
19.2,8.31064030617187
19.2,8.310864199101871
19.350878,8.311943768560248
19.440817,8.313888172935346
19.46625,8.316705455307746
19.46923,8.320402519574339
19.518183,8.324985108467242
19.523882,8.33045778351088
19.526922,8.336823906956914
19.54035,8.34408562573312
19.576471,8.35224385743847
19.60606,8.361298278412981
19.625,8.371247313907
19.628225,8.382088130370745
19.696087,8.393816629881014
19.74074,8.406427446717991
19.742857,8.419913946101177
19.770885,8.434268225089449
19.8,8.449481115646297
19.8,8.465542189867318
19.8,8.482439767363068
19.8,8.500160924786409
19.8,8.518691507489597
19.8,8.538016143292454
19.815239,8.55811825833907
19.825,8.578980095016744
19.825922,8.60058273190708
19.82865,8.622906105735424
19.834784,8.64592903528129
19.853659,8.669629247208762
19.882557,3.2061550765706257
19.95349,3.2061550765706257
19.982895,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.0,3.2061550765706257
20.04875,3.2061550765706257
20.058823,3.2061550765706257
20.078571,3.2061550765706257
20.09,3.2061550765706257
20.162666,3.2061550765706257
20.19796,3.2061550765706257
20.262,3.2061550765706257
20.27559,3.2061550765706257
20.365217,3.2061550765706257
20.404762,3.2061550765706257
20.414635,3.2061550765706257
20.41702,3.2061550765706257
20.418182,3.2061550765706257
20.692158,3.2061550765706257
20.694403,3.2061550765706257
20.743586,3.2061550765706257
20.781721,3.2061550765706257
20.787952,3.2061550765706257
20.87619,3.2061550765706257
20.942308,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.0,3.2061550765706257
21.121277,3.2061550765706257
21.2,3.2061550765706257
21.2,3.2061550765706257
21.2,3.2061550765706257
21.2,3.2061550765706257
21.2,3.2061550765706257
21.525,3.2061550765706257
21.571154,3.2061550765706257
21.585506,3.2061550765706257
21.58846,3.2061550765706257
21.717995,3.2061550765706257
21.750801,3.2061550765706257
21.769844,3.2061550765706257
21.810345,3.2061550765706257
21.813004,3.2061550765706257
21.815031,3.2061550765706257
21.835821,3.2061550765706257
21.838385,3.2061550765706257
21.877369,3.2061550765706257
21.90889,3.2061550765706257
21.94648,3.2061550765706257
21.976744,3.2061550765706257
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.0,0.0
22.544117,0.0
22.66154,0.0
22.851852,0.0
22.984615,0.0
23.0,0.0
23.0,0.0
23.0,0.0
23.0,0.0
23.0,0.0
23.0,0.0
23.0,0.0
23.0,0.0
23.2,0.0
23.288889,0.0
23.6,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.0,0.0
24.188236,0.0
24.208,0.0
24.210526,0.0
24.297873,0.0
24.428572,0.0
24.543478,0.0
24.692308,0.0
24.857143,0.0
24.925,0.0
25.0,0.0
25.0,0.0
25.17931,0.0
25.243244,0.0
25.368628,0.0
26.0,0.0
26.0,0.0
26.0,0.0
26.0,0.0
26.0,0.0
26.0,0.0
26.96,0.0
27.163218,0.0
28.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
32.0,0.0
33.6,0.0
33.8,0.0
34.0,0.0
35.6,0.0
37.534885,0.0
38.0,0.0
38.0,0.0
38.0,0.0
38.0,0.0
39.2,0.0
39.612633,0.0
45.8,0.0
