销售日期,大类编码,销量(千克)
2021-01-01,1011010201,55.985
2021-01-02,1011010201,31.833
2021-01-03,1011010201,50.09
2021-01-04,1011010201,24.728
2021-01-05,1011010201,49.049
2021-01-06,1011010201,51.711
2021-01-07,1011010201,42.427
2021-01-08,1011010201,29.703000000000003
2021-01-09,1011010201,47.188
2021-01-10,1011010201,57.696
2021-01-11,1011010201,28.862
2021-01-12,1011010201,18.847
2021-01-13,1011010201,25.301
2021-01-14,1011010201,34.119
2021-01-15,1011010201,30.979
2021-01-16,1011010201,45.807
2021-01-17,1011010201,45.21
2021-01-18,1011010201,33.17
2021-01-19,1011010201,33.818
2021-01-20,1011010201,33.626999999999995
2021-01-21,1011010201,27.553
2021-01-22,1011010201,32.636
2021-01-23,1011010201,48.218
2021-01-24,1011010201,56.086
2021-01-25,1011010201,34.554
2021-01-26,1011010201,36.857
2021-01-27,1011010201,50.986
2021-01-28,1011010201,47.788
2021-01-29,1011010201,56.588
2021-01-30,1011010201,63.124
2021-01-31,1011010201,37.907
2021-02-01,1011010201,25.144
2021-02-02,1011010201,41.328
2021-02-03,1011010201,84.61500000000001
2021-02-04,1011010201,69.983
2021-02-05,1011010201,58.169
2021-02-06,1011010201,75.497
2021-02-07,1011010201,53.682
2021-02-08,1011010201,122.215
2021-02-09,1011010201,139.056
2021-02-10,1011010201,167.055
2021-02-11,1011010201,0.0
2021-02-12,1011010201,0.0
2021-02-13,1011010201,22.759
2021-02-14,1011010201,16.607
2021-02-15,1011010201,41.123
2021-02-16,1011010201,40.493
2021-02-17,1011010201,33.589
2021-02-18,1011010201,56.001000000000005
2021-02-19,1011010201,47.197
2021-02-20,1011010201,39.445
2021-02-21,1011010201,35.248000000000005
2021-02-22,1011010201,30.813
2021-02-23,1011010201,24.456
2021-02-24,1011010201,37.41
2021-02-25,1011010201,39.885000000000005
2021-02-26,1011010201,70.064
2021-02-27,1011010201,74.70400000000001
2021-02-28,1011010201,54.673
2021-03-01,1011010201,28.579
2021-03-02,1011010201,40.61
2021-03-03,1011010201,22.01
2021-03-04,1011010201,18.952
2021-03-05,1011010201,41.955
2021-03-06,1011010201,64.332
2021-03-07,1011010201,84.586
2021-03-08,1011010201,45.65
2021-03-09,1011010201,34.073
2021-03-10,1011010201,25.101
2021-03-11,1011010201,30.749
2021-03-12,1011010201,31.282
2021-03-13,1011010201,43.017
2021-03-14,1011010201,41.13
2021-03-15,1011010201,28.603
2021-03-16,1011010201,19.792
2021-03-17,1011010201,29.326
2021-03-18,1011010201,29.081000000000003
2021-03-19,1011010201,42.902
2021-03-20,1011010201,34.377
2021-03-21,1011010201,51.413
2021-03-22,1011010201,30.625
2021-03-23,1011010201,28.634
2021-03-24,1011010201,27.331000000000003
2021-03-25,1011010201,25.174
2021-03-26,1011010201,48.956
2021-03-27,1011010201,51.805
2021-03-28,1011010201,50.119
2021-03-29,1011010201,60.434000000000005
2021-03-30,1011010201,26.924
2021-03-31,1011010201,28.74
2021-04-01,1011010201,39.109
2021-04-02,1011010201,69.53
2021-04-03,1011010201,68.593
2021-04-04,1011010201,71.456
2021-04-05,1011010201,76.701
2021-04-06,1011010201,13.13
2021-04-07,1011010201,26.939
2021-04-08,1011010201,22.294
2021-04-09,1011010201,51.978
2021-04-10,1011010201,50.186
2021-04-11,1011010201,47.112
2021-04-12,1011010201,32.027
2021-04-13,1011010201,28.593
2021-04-14,1011010201,30.12
2021-04-15,1011010201,27.05
2021-04-16,1011010201,40.232
2021-04-17,1011010201,77.636
2021-04-18,1011010201,48.315
2021-04-19,1011010201,25.092
2021-04-20,1011010201,30.338
2021-04-21,1011010201,49.748000000000005
2021-04-22,1011010201,34.614999999999995
2021-04-23,1011010201,47.035
2021-04-24,1011010201,107.309
2021-04-25,1011010201,94.264
2021-04-26,1011010201,43.118
2021-04-27,1011010201,26.49
2021-04-28,1011010201,29.405
2021-04-29,1011010201,33.858000000000004
2021-04-30,1011010201,38.125
2021-05-01,1011010201,57.443
2021-05-02,1011010201,36.466
2021-05-03,1011010201,37.613
2021-05-04,1011010201,37.838
2021-05-05,1011010201,34.156
2021-05-06,1011010201,21.199
2021-05-07,1011010201,26.046
2021-05-08,1011010201,28.122
2021-05-09,1011010201,37.443
2021-05-10,1011010201,30.866
2021-05-11,1011010201,27.768
2021-05-12,1011010201,19.252
2021-05-13,1011010201,24.095
2021-05-14,1011010201,40.997
2021-05-15,1011010201,37.347
2021-05-16,1011010201,52.382000000000005
2021-05-17,1011010201,27.587000000000003
2021-05-18,1011010201,31.098
2021-05-19,1011010201,33.901
2021-05-20,1011010201,17.189
2021-05-21,1011010201,33.979
2021-05-22,1011010201,34.962
2021-05-23,1011010201,64.231
2021-05-24,1011010201,40.924
2021-05-25,1011010201,29.554
2021-05-26,1011010201,46.547
2021-05-27,1011010201,43.952
2021-05-28,1011010201,42.189
2021-05-29,1011010201,52.779
2021-05-30,1011010201,21.296
2021-05-31,1011010201,39.165
2021-06-01,1011010201,41.593
2021-06-02,1011010201,43.414
2021-06-03,1011010201,36.284
2021-06-04,1011010201,31.416000000000004
2021-06-05,1011010201,61.486
2021-06-06,1011010201,42.143
2021-06-07,1011010201,24.819000000000003
2021-06-08,1011010201,25.106
2021-06-09,1011010201,26.845
2021-06-10,1011010201,13.847
2021-06-11,1011010201,21.048
2021-06-12,1011010201,52.462
2021-06-13,1011010201,62.324
2021-06-14,1011010201,73.037
2021-06-15,1011010201,45.326
2021-06-16,1011010201,12.99
2021-06-17,1011010201,48.477
2021-06-18,1011010201,34.971000000000004
2021-06-19,1011010201,44.511
2021-06-20,1011010201,43.614
2021-06-21,1011010201,54.07
2021-06-22,1011010201,26.162
2021-06-23,1011010201,57.723
2021-06-24,1011010201,34.885
2021-06-25,1011010201,40.437
2021-06-26,1011010201,71.821
2021-06-27,1011010201,56.542
2021-06-28,1011010201,35.784
2021-06-29,1011010201,34.383
2021-06-30,1011010201,27.052
2021-07-01,1011010201,33.72
2021-07-02,1011010201,24.972
2021-07-03,1011010201,48.497
2021-07-04,1011010201,45.679
2021-07-05,1011010201,66.35499999999999
2021-07-06,1011010201,44.901
2021-07-07,1011010201,40.488
2021-07-08,1011010201,61.361
2021-07-09,1011010201,28.476
2021-07-10,1011010201,70.59
2021-07-11,1011010201,75.634
2021-07-12,1011010201,24.48
2021-07-13,1011010201,47.258
2021-07-14,1011010201,50.127
2021-07-15,1011010201,27.632
2021-07-16,1011010201,39.074
2021-07-17,1011010201,79.35300000000001
2021-07-18,1011010201,60.81
2021-07-19,1011010201,34.935
2021-07-20,1011010201,46.461
2021-07-21,1011010201,52.983
2021-07-22,1011010201,34.223
2021-07-23,1011010201,38.509
2021-07-24,1011010201,50.974
2021-07-25,1011010201,60.229
2021-07-26,1011010201,25.066
2021-07-27,1011010201,53.678
2021-07-28,1011010201,58.303
2021-07-29,1011010201,31.376
2021-07-30,1011010201,43.631
2021-07-31,1011010201,47.859
2021-08-01,1011010201,66.798
2021-08-02,1011010201,24.162
2021-08-03,1011010201,20.641
2021-08-04,1011010201,14.278
2021-08-05,1011010201,26.638
2021-08-06,1011010201,28.948
2021-08-07,1011010201,40.416
2021-08-08,1011010201,50.406
2021-08-09,1011010201,56.607
2021-08-10,1011010201,11.233
2021-08-11,1011010201,1.054
2021-08-12,1011010201,12.87
2021-08-13,1011010201,3.504
2021-08-14,1011010201,16.528
2021-08-15,1011010201,8.103
2021-08-16,1011010201,6.045
2021-08-17,1011010201,9.498
2021-08-18,1011010201,8.645
2021-08-19,1011010201,8.906
2021-08-20,1011010201,47.274
2021-08-21,1011010201,34.9
2021-08-22,1011010201,1.546
2021-08-23,1011010201,4.509
2021-08-24,1011010201,9.207
2021-08-25,1011010201,2.219
2021-08-26,1011010201,5.452
2021-08-27,1011010201,19.568
2021-08-28,1011010201,35.501999999999995
2021-08-29,1011010201,56.181
2021-08-30,1011010201,48.287000000000006
2021-08-31,1011010201,42.879
2021-09-01,1011010201,8.003
2021-09-02,1011010201,27.869
2021-09-03,1011010201,24.967
2021-09-04,1011010201,32.878
2021-09-05,1011010201,51.129
2021-09-06,1011010201,34.751
2021-09-07,1011010201,23.172
2021-09-08,1011010201,15.183
2021-09-09,1011010201,14.255
2021-09-10,1011010201,24.651
2021-09-11,1011010201,18.06
2021-09-12,1011010201,32.063
2021-09-13,1011010201,11.356
2021-09-14,1011010201,10.777
2021-09-15,1011010201,12.702
2021-09-16,1011010201,9.283
2021-09-17,1011010201,13.163
2021-09-18,1011010201,35.325
2021-09-19,1011010201,51.647
2021-09-20,1011010201,70.42599999999999
2021-09-21,1011010201,56.3
2021-09-22,1011010201,39.227
2021-09-23,1011010201,27.567
2021-09-24,1011010201,8.431000000000001
2021-09-25,1011010201,48.621
2021-09-26,1011010201,2.299
2021-09-27,1011010201,4.863
2021-09-28,1011010201,12.669
2021-09-29,1011010201,23.336
2021-09-30,1011010201,34.511
2021-10-01,1011010201,57.402
2021-10-02,1011010201,40.743
2021-10-03,1011010201,41.993
2021-10-04,1011010201,40.928
2021-10-05,1011010201,51.957
2021-10-06,1011010201,42.165
2021-10-07,1011010201,23.278
2021-10-08,1011010201,19.823
2021-10-09,1011010201,22.222
2021-10-10,1011010201,41.877
2021-10-11,1011010201,4.407
2021-10-12,1011010201,18.627
2021-10-13,1011010201,16.528
2021-10-14,1011010201,14.852
2021-10-15,1011010201,23.991
2021-10-16,1011010201,36.28
2021-10-17,1011010201,26.795
2021-10-18,1011010201,20.606
2021-10-19,1011010201,16.958
2021-10-20,1011010201,25.154
2021-10-21,1011010201,11.947
2021-10-22,1011010201,16.412
2021-10-23,1011010201,18.086
2021-10-24,1011010201,9.108
2021-10-25,1011010201,8.749
2021-10-26,1011010201,12.041
2021-10-27,1011010201,15.305
2021-10-28,1011010201,6.449
2021-10-29,1011010201,13.574
2021-10-30,1011010201,17.279
2021-10-31,1011010201,28.424
2021-11-01,1011010201,26.24
2021-11-02,1011010201,25.844
2021-11-03,1011010201,27.868
2021-11-04,1011010201,23.879
2021-11-05,1011010201,37.479
2021-11-06,1011010201,28.063
2021-11-07,1011010201,35.638
2021-11-08,1011010201,28.296
2021-11-09,1011010201,27.933
2021-11-10,1011010201,27.656
2021-11-11,1011010201,13.156
2021-11-12,1011010201,18.935
2021-11-13,1011010201,20.049
2021-11-14,1011010201,30.582
2021-11-15,1011010201,12.677
2021-11-16,1011010201,12.525
2021-11-17,1011010201,15.791
2021-11-18,1011010201,6.018
2021-11-19,1011010201,8.768
2021-11-20,1011010201,14.406
2021-11-21,1011010201,19.739
2021-11-22,1011010201,9.756
2021-11-23,1011010201,9.495
2021-11-24,1011010201,12.559
2021-11-25,1011010201,10.217
2021-11-26,1011010201,17.511
2021-11-27,1011010201,23.115
2021-11-28,1011010201,21.817
2021-11-29,1011010201,9.182
2021-11-30,1011010201,25.737
2021-12-01,1011010201,18.93
2021-12-02,1011010201,18.263
2021-12-03,1011010201,20.739
2021-12-04,1011010201,22.865
2021-12-05,1011010201,25.795
2021-12-06,1011010201,14.424
2021-12-07,1011010201,16.639
2021-12-08,1011010201,15.059
2021-12-09,1011010201,12.175
2021-12-10,1011010201,14.231
2021-12-11,1011010201,30.45
2021-12-12,1011010201,15.656
2021-12-13,1011010201,27.925
2021-12-14,1011010201,13.141
2021-12-15,1011010201,18.179
2021-12-16,1011010201,25.768
2021-12-17,1011010201,34.299
2021-12-18,1011010201,42.242
2021-12-19,1011010201,51.133
2021-12-20,1011010201,25.78
2021-12-21,1011010201,18.202
2021-12-22,1011010201,14.458
2021-12-23,1011010201,24.073
2021-12-24,1011010201,30.135
2021-12-25,1011010201,33.162
2021-12-26,1011010201,28.498
2021-12-27,1011010201,15.213
2021-12-28,1011010201,24.145
2021-12-29,1011010201,24.749
2021-12-30,1011010201,17.651
2021-12-31,1011010201,69.793
2022-01-01,1011010201,38.272
2022-01-02,1011010201,26.605
2022-01-03,1011010201,38.027
2022-01-04,1011010201,45.257
2022-01-05,1011010201,39.688
2022-01-06,1011010201,35.897
2022-01-07,1011010201,31.834
2022-01-08,1011010201,43.284
2022-01-09,1011010201,114.262
2022-01-10,1011010201,35.175
2022-01-11,1011010201,54.466
2022-01-12,1011010201,35.007
2022-01-13,1011010201,21.816
2022-01-14,1011010201,23.405
2022-01-15,1011010201,37.538
2022-01-16,1011010201,58.007
2022-01-17,1011010201,11.755
2022-01-18,1011010201,9.211
2022-01-19,1011010201,16.223
2022-01-20,1011010201,32.318
2022-01-21,1011010201,32.031
2022-01-22,1011010201,64.541
2022-01-23,1011010201,74.249
2022-01-24,1011010201,22.147
2022-01-25,1011010201,48.877
2022-01-26,1011010201,32.217
2022-01-27,1011010201,58.027
2022-01-28,1011010201,85.253
2022-01-29,1011010201,90.907
2022-01-30,1011010201,102.128
2022-01-31,1011010201,0.0
2022-02-01,1011010201,13.968
2022-02-02,1011010201,38.729
2022-02-03,1011010201,26.229
2022-02-04,1011010201,48.036
2022-02-05,1011010201,45.665
2022-02-06,1011010201,52.784
2022-02-07,1011010201,43.144
2022-02-08,1011010201,44.616
2022-02-09,1011010201,25.255
2022-02-10,1011010201,23.057
2022-02-11,1011010201,24.982
2022-02-12,1011010201,35.481
2022-02-13,1011010201,37.882
2022-02-14,1011010201,35.754
2022-02-15,1011010201,30.547
2022-02-16,1011010201,21.875
2022-02-17,1011010201,20.645
2022-02-18,1011010201,24.401
2022-02-19,1011010201,49.665
2022-02-20,1011010201,36.386
2022-02-21,1011010201,28.045
2022-02-22,1011010201,21.47
2022-02-23,1011010201,28.796
2022-02-24,1011010201,34.624
2022-02-25,1011010201,25.668
2022-02-26,1011010201,29.244
2022-02-27,1011010201,34.072
2022-02-28,1011010201,22.582
2022-03-01,1011010201,22.944
2022-03-02,1011010201,18.905
2022-03-03,1011010201,21.88
2022-03-04,1011010201,20.119
2022-03-05,1011010201,29.269
2022-03-06,1011010201,31.384
2022-03-07,1011010201,0.632
2022-03-08,1011010201,14.951
2022-03-09,1011010201,15.084
2022-03-10,1011010201,16.971
2022-03-11,1011010201,19.221
2022-03-12,1011010201,27.529
2022-03-13,1011010201,30.393
2022-03-14,1011010201,9.127
2022-03-15,1011010201,7.721
2022-03-16,1011010201,11.877
2022-03-17,1011010201,12.813
2022-03-18,1011010201,14.473
2022-03-19,1011010201,24.298
2022-03-20,1011010201,16.749
2022-03-21,1011010201,13.613
2022-03-22,1011010201,16.239
2022-03-23,1011010201,7.625
2022-03-24,1011010201,7.711
2022-03-25,1011010201,14.528
2022-03-26,1011010201,16.707
2022-03-27,1011010201,11.68
2022-03-28,1011010201,2.089
2022-03-29,1011010201,0.0
2022-03-30,1011010201,30.3
2022-03-31,1011010201,25.097
2022-04-01,1011010201,26.303
2022-04-02,1011010201,26.163
2022-04-03,1011010201,16.438
2022-04-04,1011010201,22.224
2022-04-05,1011010201,21.248
2022-04-06,1011010201,17.497
2022-04-07,1011010201,10.494
2022-04-08,1011010201,10.629
2022-04-09,1011010201,15.591
2022-04-10,1011010201,7.757000000000001
2022-04-11,1011010201,6.383
2022-04-12,1011010201,6.375
2022-04-13,1011010201,9.797
2022-04-14,1011010201,6.047
2022-04-15,1011010201,10.73
2022-04-16,1011010201,12.666
2022-04-17,1011010201,20.254
2022-04-18,1011010201,12.087
2022-04-19,1011010201,7.869
2022-04-20,1011010201,11.413
2022-04-21,1011010201,8.548000000000002
2022-04-22,1011010201,18.726
2022-04-23,1011010201,19.648
2022-04-24,1011010201,15.603
2022-04-25,1011010201,16.833
2022-04-26,1011010201,9.969
2022-04-27,1011010201,9.138
2022-04-28,1011010201,11.202
2022-04-29,1011010201,21.479
2022-04-30,1011010201,28.319
2022-05-01,1011010201,23.295
2022-05-02,1011010201,13.734
2022-05-03,1011010201,27.601
2022-05-04,1011010201,26.182
2022-05-05,1011010201,18.79
2022-05-06,1011010201,20.488
2022-05-07,1011010201,23.375
2022-05-08,1011010201,42.607
2022-05-09,1011010201,29.087
2022-05-10,1011010201,22.638
2022-05-11,1011010201,19.261
2022-05-12,1011010201,24.59
2022-05-13,1011010201,21.993
2022-05-14,1011010201,48.521
2022-05-15,1011010201,43.781
2022-05-16,1011010201,23.633
2022-05-17,1011010201,15.163
2022-05-18,1011010201,20.24
2022-05-19,1011010201,17.603
2022-05-20,1011010201,13.908
2022-05-21,1011010201,26.494
2022-05-22,1011010201,23.847
2022-05-23,1011010201,15.361
2022-05-24,1011010201,27.64
2022-05-25,1011010201,19.562
2022-05-26,1011010201,25.011
2022-05-27,1011010201,18.568
2022-05-28,1011010201,35.114
2022-05-29,1011010201,42.403
2022-05-30,1011010201,24.336
2022-05-31,1011010201,15.854
2022-06-01,1011010201,22.234
2022-06-02,1011010201,20.605
2022-06-03,1011010201,29.489
2022-06-04,1011010201,13.898
2022-06-05,1011010201,21.97
2022-06-06,1011010201,23.309
2022-06-07,1011010201,20.909
2022-06-08,1011010201,17.046
2022-06-09,1011010201,21.532
2022-06-10,1011010201,13.058
2022-06-11,1011010201,34.691
2022-06-12,1011010201,29.698
2022-06-13,1011010201,23.638
2022-06-14,1011010201,23.587
2022-06-15,1011010201,18.931
2022-06-16,1011010201,18.079
2022-06-17,1011010201,27.301
2022-06-18,1011010201,29.834
2022-06-19,1011010201,31.956
2022-06-20,1011010201,26.02
2022-06-21,1011010201,22.014
2022-06-22,1011010201,23.449
2022-06-23,1011010201,14.583
2022-06-24,1011010201,17.64
2022-06-25,1011010201,22.426
2022-06-26,1011010201,36.32
2022-06-27,1011010201,21.772
2022-06-28,1011010201,23.307
2022-06-29,1011010201,40.424
2022-06-30,1011010201,47.528
2022-07-01,1011010201,28.897
2022-07-02,1011010201,55.851
2022-07-03,1011010201,48.366
2022-07-04,1011010201,27.955
2022-07-05,1011010201,42.64
2022-07-06,1011010201,31.186
2022-07-07,1011010201,50.962
2022-07-08,1011010201,48.356
2022-07-09,1011010201,44.535
2022-07-10,1011010201,67.457
2022-07-11,1011010201,24.264000000000003
2022-07-12,1011010201,64.57900000000001
2022-07-13,1011010201,46.435
2022-07-14,1011010201,34.033
2022-07-15,1011010201,30.18
2022-07-16,1011010201,59.714
2022-07-17,1011010201,53.705
2022-07-18,1011010201,43.19
2022-07-19,1011010201,33.363
2022-07-20,1011010201,43.777
2022-07-21,1011010201,38.147
2022-07-22,1011010201,33.655
2022-07-23,1011010201,45.47
2022-07-24,1011010201,45.96
2022-07-25,1011010201,79.565
2022-07-26,1011010201,74.221
2022-07-27,1011010201,67.503
2022-07-28,1011010201,60.76
2022-07-29,1011010201,64.225
2022-07-30,1011010201,61.873
2022-07-31,1011010201,49.207
2022-08-01,1011010201,82.282
2022-08-02,1011010201,80.493
2022-08-03,1011010201,68.436
2022-08-04,1011010201,65.154
2022-08-05,1011010201,72.799
2022-08-06,1011010201,96.079
2022-08-07,1011010201,86.982
2022-08-08,1011010201,76.689
2022-08-09,1011010201,75.303
2022-08-10,1011010201,70.98599999999999
2022-08-11,1011010201,73.029
2022-08-12,1011010201,74.91
2022-08-13,1011010201,102.596
2022-08-14,1011010201,120.907
2022-08-15,1011010201,85.398
2022-08-16,1011010201,81.22
2022-08-17,1011010201,87.672
2022-08-18,1011010201,121.725
2022-08-19,1011010201,186.155
2022-08-20,1011010201,123.124
2022-08-21,1011010201,82.19800000000001
2022-08-22,1011010201,45.20399999999999
2022-08-23,1011010201,43.039
2022-08-24,1011010201,46.96
2022-08-25,1011010201,63.776
2022-08-26,1011010201,48.086
2022-08-27,1011010201,57.998000000000005
2022-08-28,1011010201,88.504
2022-08-29,1011010201,45.738
2022-08-30,1011010201,66.738
2022-08-31,1011010201,35.261
2022-09-01,1011010201,47.503
2022-09-02,1011010201,42.416
2022-09-03,1011010201,53.626000000000005
2022-09-04,1011010201,62.544
2022-09-05,1011010201,53.158
2022-09-06,1011010201,39.139
2022-09-07,1011010201,40.007000000000005
2022-09-08,1011010201,42.893
2022-09-09,1011010201,67.57
2022-09-10,1011010201,72.293
2022-09-11,1011010201,63.234
2022-09-12,1011010201,71.588
2022-09-13,1011010201,47.126
2022-09-14,1011010201,41.841
2022-09-15,1011010201,27.431
2022-09-16,1011010201,41.283
2022-09-17,1011010201,69.613
2022-09-18,1011010201,57.716
2022-09-19,1011010201,38.815
2022-09-20,1011010201,42.297
2022-09-21,1011010201,32.068
2022-09-22,1011010201,50.388000000000005
2022-09-23,1011010201,65.003
2022-09-24,1011010201,75.743
2022-09-25,1011010201,55.324
2022-09-26,1011010201,30.76
2022-09-27,1011010201,29.389
2022-09-28,1011010201,32.625
2022-09-29,1011010201,31.877
2022-09-30,1011010201,53.33
2022-10-01,1011010201,76.799
2022-10-02,1011010201,61.869
2022-10-03,1011010201,59.161
2022-10-04,1011010201,49.869
2022-10-05,1011010201,40.769
2022-10-06,1011010201,71.588
2022-10-07,1011010201,87.818
2022-10-08,1011010201,37.814
2022-10-09,1011010201,53.058
2022-10-10,1011010201,47.046
2022-10-11,1011010201,29.660000000000004
2022-10-12,1011010201,29.309
2022-10-13,1011010201,30.605
2022-10-14,1011010201,11.595
2022-10-15,1011010201,60.965
2022-10-16,1011010201,62.74
2022-10-17,1011010201,35.261
2022-10-18,1011010201,56.15899999999999
2022-10-19,1011010201,33.063
2022-10-20,1011010201,30.363
2022-10-21,1011010201,95.213
2022-10-22,1011010201,56.496
2022-10-23,1011010201,38.944
2022-10-24,1011010201,30.369
2022-10-25,1011010201,36.506
2022-10-26,1011010201,38.152
2022-10-27,1011010201,31.661
2022-10-28,1011010201,40.855
2022-10-29,1011010201,64.488
2022-10-30,1011010201,76.791
2022-10-31,1011010201,47.777
2022-11-01,1011010201,39.603
2022-11-02,1011010201,0.0
2022-11-03,1011010201,63.801
2022-11-04,1011010201,0.0
2022-11-05,1011010201,73.537
