销售日期,大类编码,销量(千克)
2020-09-19,1011010402,39.431
2020-09-20,1011010402,39.551
2020-09-21,1011010402,16.289
2020-09-22,1011010402,37.808
2020-09-23,1011010402,18.629
2020-09-24,1011010402,51.886
2020-09-25,1011010402,22.732
2020-09-26,1011010402,65.744
2020-09-27,1011010402,28.289
2020-09-28,1011010402,11.861
2020-09-29,1011010402,24.135
2020-09-30,1011010402,36.839
2020-10-01,1011010402,55.356
2020-10-02,1011010402,21.931
2020-10-03,1011010402,18.497
2020-10-04,1011010402,19.254
2020-10-05,1011010402,79.752
2020-10-06,1011010402,25.784
2020-10-07,1011010402,52.907
2020-10-08,1011010402,31.952
2020-10-09,1011010402,51.476000000000006
2020-10-10,1011010402,22.07
2020-10-11,1011010402,57.223000000000006
2020-10-12,1011010402,38.333000000000006
2020-10-13,1011010402,50.519
2020-10-14,1011010402,46.207
2020-10-15,1011010402,42.162
2020-10-16,1011010402,58.973
2020-10-17,1011010402,87.12
2020-10-18,1011010402,79.338
2020-10-19,1011010402,40.6
2020-10-20,1011010402,49.434
2020-10-21,1011010402,21.201
2020-10-22,1011010402,35.917
2020-10-23,1011010402,30.801
2020-10-24,1011010402,67.932
2020-10-25,1011010402,71.16
2020-10-26,1011010402,20.666
2020-10-27,1011010402,21.273
2020-10-28,1011010402,32.418
2020-10-29,1011010402,15.828
2020-10-30,1011010402,18.769
2020-10-31,1011010402,79.265
2020-11-01,1011010402,71.332
2020-11-02,1011010402,15.053
2020-11-03,1011010402,15.727
2020-11-04,1011010402,18.183
2020-11-05,1011010402,8.347
2020-11-06,1011010402,13.443
2020-11-07,1011010402,71.413
2020-11-08,1011010402,58.207
2020-11-09,1011010402,14.579
2020-11-10,1011010402,12.103
2020-11-11,1011010402,17.155
2020-11-12,1011010402,15.951
2020-11-13,1011010402,13.766
2020-11-14,1011010402,58.127
2020-11-15,1011010402,45.353
2020-11-16,1011010402,14.45
2020-11-17,1011010402,24.762
2020-11-18,1011010402,19.171
2020-11-19,1011010402,22.977
2020-11-20,1011010402,22.48
2020-11-21,1011010402,95.789
2020-11-22,1011010402,67.538
2020-11-23,1011010402,34.987
2020-11-24,1011010402,44.692
2020-11-25,1011010402,38.697
2020-11-26,1011010402,24.099
2020-11-27,1011010402,23.178
2020-11-28,1011010402,30.289
2020-11-29,1011010402,31.494
2020-11-30,1011010402,18.481
2020-12-01,1011010402,25.029
2020-12-02,1011010402,22.979
2020-12-03,1011010402,35.348
2020-12-04,1011010402,87.25
2020-12-05,1011010402,43.518
2020-12-06,1011010402,93.761
2020-12-07,1011010402,60.127
2020-12-08,1011010402,78.345
2020-12-09,1011010402,39.897
2020-12-10,1011010402,48.448
2020-12-11,1011010402,55.726
2020-12-12,1011010402,71.47
2020-12-13,1011010402,73.578
2020-12-14,1011010402,65.517
2020-12-15,1011010402,51.769000000000005
2020-12-16,1011010402,47.282
2020-12-17,1011010402,47.929
2020-12-18,1011010402,63.362
2020-12-19,1011010402,86.825
2020-12-20,1011010402,77.313
2020-12-21,1011010402,48.468
2020-12-22,1011010402,38.698
2020-12-23,1011010402,43.83
2020-12-24,1011010402,61.82299999999999
2020-12-25,1011010402,65.984
2020-12-26,1011010402,103.905
2020-12-27,1011010402,93.232
2020-12-28,1011010402,63.262
2020-12-29,1011010402,54.92399999999999
2020-12-30,1011010402,75.742
2020-12-31,1011010402,73.305
2021-01-01,1011010402,91.569
2021-01-02,1011010402,102.214
2021-01-03,1011010402,76.505
2021-01-04,1011010402,68.24799999999999
2021-01-05,1011010402,89.144
2021-01-06,1011010402,49.852
2021-01-07,1011010402,54.723
2021-01-08,1011010402,53.904
2021-01-09,1011010402,90.49
2021-01-10,1011010402,79.56299999999999
2021-01-11,1011010402,47.911
2021-01-12,1011010402,55.595
2021-01-13,1011010402,40.616
2021-01-14,1011010402,43.510000000000005
2021-01-15,1011010402,51.428
2021-01-16,1011010402,82.624
2021-01-17,1011010402,67.482
2021-01-18,1011010402,48.095
2021-01-19,1011010402,42.265
2021-01-20,1011010402,44.546
2021-01-21,1011010402,48.089
2021-01-22,1011010402,48.728
2021-01-23,1011010402,66.893
2021-01-24,1011010402,88.664
2021-01-25,1011010402,86.892
2021-01-26,1011010402,59.222
2021-01-27,1011010402,50.075
2021-01-28,1011010402,58.18
2021-01-29,1011010402,48.372
2021-01-30,1011010402,39.938
2021-01-31,1011010402,47.573
2021-02-01,1011010402,50.34
2021-02-02,1011010402,47.32300000000001
2021-02-03,1011010402,36.091
2021-02-04,1011010402,61.4
2021-02-05,1011010402,56.39
2021-02-06,1011010402,55.472
2021-02-07,1011010402,101.527
2021-02-08,1011010402,124.55
2021-02-09,1011010402,211.431
2021-02-10,1011010402,296.79200000000003
2021-02-11,1011010402,0.0
2021-02-12,1011010402,0.0
2021-02-13,1011010402,50.0
2021-02-14,1011010402,65.073
2021-02-15,1011010402,68.394
2021-02-16,1011010402,67.819
2021-02-17,1011010402,53.632
2021-02-18,1011010402,62.327
2021-02-19,1011010402,73.044
2021-02-20,1011010402,60.612
2021-02-21,1011010402,38.554
2021-02-22,1011010402,40.444
2021-02-23,1011010402,44.084
2021-02-24,1011010402,54.382
2021-02-25,1011010402,74.027
2021-02-26,1011010402,72.508
2021-02-27,1011010402,45.651
2021-02-28,1011010402,49.705
2021-03-01,1011010402,29.048
2021-03-02,1011010402,46.406
2021-03-03,1011010402,20.757
2021-03-04,1011010402,28.177
2021-03-05,1011010402,35.138000000000005
2021-03-06,1011010402,61.735
2021-03-07,1011010402,36.889
2021-03-08,1011010402,26.921
2021-03-09,1011010402,42.608
2021-03-10,1011010402,24.891
2021-03-11,1011010402,31.801
2021-03-12,1011010402,21.764
2021-03-13,1011010402,47.086
2021-03-14,1011010402,30.295
2021-03-15,1011010402,22.597
2021-03-16,1011010402,19.772
2021-03-17,1011010402,19.493
2021-03-18,1011010402,20.852
2021-03-19,1011010402,39.292
2021-03-20,1011010402,39.984
2021-03-21,1011010402,41.705
2021-03-22,1011010402,10.113
2021-03-23,1011010402,13.349
2021-03-24,1011010402,14.013
2021-03-25,1011010402,15.827
2021-03-26,1011010402,40.178
2021-03-27,1011010402,43.191
2021-03-28,1011010402,30.71
2021-03-29,1011010402,15.5
2021-03-30,1011010402,14.905
2021-03-31,1011010402,19.503
2021-04-01,1011010402,20.743
2021-04-02,1011010402,37.764
2021-04-03,1011010402,38.786
2021-04-04,1011010402,33.95
2021-04-05,1011010402,24.241
2021-04-06,1011010402,3.622
2021-04-07,1011010402,17.735
2021-04-08,1011010402,9.582
2021-04-09,1011010402,29.704
2021-04-10,1011010402,22.753
2021-04-11,1011010402,22.196
2021-04-12,1011010402,4.178
2021-04-13,1011010402,5.553
2021-04-14,1011010402,19.197
2021-04-15,1011010402,17.098
2021-04-16,1011010402,19.018
2021-04-17,1011010402,35.302
2021-04-18,1011010402,22.237
2021-04-19,1011010402,12.658
2021-04-20,1011010402,12.167000000000002
2021-04-21,1011010402,13.078
2021-04-22,1011010402,11.64
2021-04-23,1011010402,10.413
2021-04-24,1011010402,17.178
2021-04-25,1011010402,11.454
2021-04-26,1011010402,11.871
2021-04-27,1011010402,9.127
2021-04-28,1011010402,7.359
2021-04-29,1011010402,8.818
2021-04-30,1011010402,14.856000000000002
2021-05-01,1011010402,18.075
2021-05-02,1011010402,17.439
2021-05-03,1011010402,18.743
2021-05-04,1011010402,8.799
2021-05-05,1011010402,15.352
2021-05-06,1011010402,5.992
2021-05-07,1011010402,6.436
2021-05-08,1011010402,11.457
2021-05-09,1011010402,21.145
2021-05-10,1011010402,8.06
2021-05-11,1011010402,8.963000000000001
2021-05-12,1011010402,6.081
2021-05-13,1011010402,14.949000000000002
2021-05-14,1011010402,11.412
2021-05-15,1011010402,12.399
2021-05-16,1011010402,6.386
2021-05-17,1011010402,5.011
2021-05-18,1011010402,12.309
2021-05-19,1011010402,12.199
2021-05-20,1011010402,9.406
2021-05-21,1011010402,4.178
2021-05-22,1011010402,9.18
2021-05-23,1011010402,17.229
2021-05-24,1011010402,4.28
2021-05-25,1011010402,5.412
2021-05-26,1011010402,4.008
2021-05-27,1011010402,8.319
2021-05-28,1011010402,6.205
2021-05-29,1011010402,9.57
2021-05-30,1011010402,4.719
2021-05-31,1011010402,5.404
2021-06-01,1011010402,7.217
2021-06-02,1011010402,8.681000000000001
2021-06-03,1011010402,11.019
2021-06-04,1011010402,13.461
2021-06-05,1011010402,19.495
2021-06-06,1011010402,7.182
2021-06-07,1011010402,8.757
2021-06-08,1011010402,7.394
2021-06-09,1011010402,7.943
2021-06-10,1011010402,10.34
2021-06-11,1011010402,6.744
2021-06-12,1011010402,22.347
2021-06-13,1011010402,11.431
2021-06-14,1011010402,14.049
2021-06-15,1011010402,9.998
2021-06-16,1011010402,5.187
2021-06-17,1011010402,9.409
2021-06-18,1011010402,7.902000000000001
2021-06-19,1011010402,10.313
2021-06-20,1011010402,10.001
2021-06-21,1011010402,9.9
2021-06-22,1011010402,13.910000000000002
2021-06-23,1011010402,10.931
2021-06-24,1011010402,6.119
2021-06-25,1011010402,10.916
2021-06-26,1011010402,20.953
2021-06-27,1011010402,19.982
2021-06-28,1011010402,9.933
2021-06-29,1011010402,9.52
2021-06-30,1011010402,7.463999999999999
2021-07-01,1011010402,8.512
2021-07-02,1011010402,10.79
2021-07-03,1011010402,29.657
2021-07-04,1011010402,24.214
2021-07-05,1011010402,14.947
2021-07-06,1011010402,7.861
2021-07-07,1011010402,8.404
2021-07-08,1011010402,12.209
2021-07-09,1011010402,4.507
2021-07-10,1011010402,14.838
2021-07-11,1011010402,14.099
2021-07-12,1011010402,7.559
2021-07-13,1011010402,7.123
2021-07-14,1011010402,14.182
2021-07-15,1011010402,5.779999999999999
2021-07-16,1011010402,23.636
2021-07-17,1011010402,27.115
2021-07-18,1011010402,30.138
2021-07-19,1011010402,15.754
2021-07-20,1011010402,12.512
2021-07-21,1011010402,18.057
2021-07-22,1011010402,17.843
2021-07-23,1011010402,13.844
2021-07-24,1011010402,32.222
2021-07-25,1011010402,24.134
2021-07-26,1011010402,16.444
2021-07-27,1011010402,33.891
2021-07-28,1011010402,32.418
2021-07-29,1011010402,17.107
2021-07-30,1011010402,20.72
2021-07-31,1011010402,23.282
2021-08-01,1011010402,36.228
2021-08-02,1011010402,22.943
2021-08-03,1011010402,27.549
2021-08-04,1011010402,22.617
2021-08-05,1011010402,15.634
2021-08-06,1011010402,22.376
2021-08-07,1011010402,28.627
2021-08-08,1011010402,24.273
2021-08-09,1011010402,19.711
2021-08-10,1011010402,24.532
2021-08-11,1011010402,20.738
2021-08-12,1011010402,28.536
2021-08-13,1011010402,37.722
2021-08-14,1011010402,27.112
2021-08-15,1011010402,49.471
2021-08-16,1011010402,50.533
2021-08-17,1011010402,56.145
2021-08-18,1011010402,54.55
2021-08-19,1011010402,28.569
2021-08-20,1011010402,27.29
2021-08-21,1011010402,37.692
2021-08-22,1011010402,51.313
2021-08-23,1011010402,38.788
2021-08-24,1011010402,31.616
2021-08-25,1011010402,35.363
2021-08-26,1011010402,63.126
2021-08-27,1011010402,56.396
2021-08-28,1011010402,49.574
2021-08-29,1011010402,55.375
2021-08-30,1011010402,40.953
2021-08-31,1011010402,31.335
2021-09-01,1011010402,47.449
2021-09-02,1011010402,45.638
2021-09-03,1011010402,54.834
2021-09-04,1011010402,66.40899999999999
2021-09-05,1011010402,58.946
2021-09-06,1011010402,33.471
2021-09-07,1011010402,34.142
2021-09-08,1011010402,38.571
2021-09-09,1011010402,39.028
2021-09-10,1011010402,43.851
2021-09-11,1011010402,67.532
2021-09-12,1011010402,57.208
2021-09-13,1011010402,29.937
2021-09-14,1011010402,41.431
2021-09-15,1011010402,32.841
2021-09-16,1011010402,35.965
2021-09-17,1011010402,31.276
2021-09-18,1011010402,34.827
2021-09-19,1011010402,93.77
2021-09-20,1011010402,94.882
2021-09-21,1011010402,94.155
2021-09-22,1011010402,30.22
2021-09-23,1011010402,19.216
2021-09-24,1011010402,32.314
2021-09-25,1011010402,43.444
2021-09-26,1011010402,48.868
2021-09-27,1011010402,42.395
2021-09-28,1011010402,33.697
2021-09-29,1011010402,39.563
2021-09-30,1011010402,38.451
2021-10-01,1011010402,69.809
2021-10-02,1011010402,61.246
2021-10-03,1011010402,52.697
2021-10-04,1011010402,40.08
2021-10-05,1011010402,53.813
2021-10-06,1011010402,50.852
2021-10-07,1011010402,51.57
2021-10-08,1011010402,49.695
2021-10-09,1011010402,41.198
2021-10-10,1011010402,58.704
2021-10-11,1011010402,45.351
2021-10-12,1011010402,29.953000000000003
2021-10-13,1011010402,36.526
2021-10-14,1011010402,38.264
2021-10-15,1011010402,65.659
2021-10-16,1011010402,54.821
2021-10-17,1011010402,56.02
2021-10-18,1011010402,44.513
2021-10-19,1011010402,42.738
2021-10-20,1011010402,41.248
2021-10-21,1011010402,46.91
2021-10-22,1011010402,45.315
2021-10-23,1011010402,61.274
2021-10-24,1011010402,47.917
2021-10-25,1011010402,33.696
2021-10-26,1011010402,37.216
2021-10-27,1011010402,36.161
2021-10-28,1011010402,37.949
2021-10-29,1011010402,40.045
2021-10-30,1011010402,59.756
2021-10-31,1011010402,55.961
2021-11-01,1011010402,44.316
2021-11-02,1011010402,39.893
2021-11-03,1011010402,39.941
2021-11-04,1011010402,42.366
2021-11-05,1011010402,58.696
2021-11-06,1011010402,63.927
2021-11-07,1011010402,64.62200000000001
2021-11-08,1011010402,58.811
2021-11-09,1011010402,43.617
2021-11-10,1011010402,49.851
2021-11-11,1011010402,35.903
2021-11-12,1011010402,50.696
2021-11-13,1011010402,55.708
2021-11-14,1011010402,53.547
2021-11-15,1011010402,28.879
2021-11-16,1011010402,19.63
2021-11-17,1011010402,34.26
2021-11-18,1011010402,21.426
2021-11-19,1011010402,28.706
2021-11-20,1011010402,55.584
2021-11-21,1011010402,47.591
2021-11-22,1011010402,32.75
2021-11-23,1011010402,31.403
2021-11-24,1011010402,33.315
2021-11-25,1011010402,30.299
2021-11-26,1011010402,41.234
2021-11-27,1011010402,58.68
2021-11-28,1011010402,49.546
2021-11-29,1011010402,29.92
2021-11-30,1011010402,30.369
2021-12-01,1011010402,30.015
2021-12-02,1011010402,25.404
2021-12-03,1011010402,18.925
2021-12-04,1011010402,62.259
2021-12-05,1011010402,50.994
2021-12-06,1011010402,12.844
2021-12-07,1011010402,31.831
2021-12-08,1011010402,25.319000000000003
2021-12-09,1011010402,25.262
2021-12-10,1011010402,32.792
2021-12-11,1011010402,124.24
2021-12-12,1011010402,61.198
2021-12-13,1011010402,21.832
2021-12-14,1011010402,33.175000000000004
2021-12-15,1011010402,2.6020000000000003
2021-12-16,1011010402,39.569
2021-12-17,1011010402,40.154
2021-12-18,1011010402,70.551
2021-12-19,1011010402,67.19
2021-12-20,1011010402,38.283
2021-12-21,1011010402,48.369
2021-12-22,1011010402,31.469
2021-12-23,1011010402,30.021
2021-12-24,1011010402,35.441
2021-12-25,1011010402,66.839
2021-12-26,1011010402,95.584
2021-12-27,1011010402,42.155
2021-12-28,1011010402,35.054
2021-12-29,1011010402,34.882000000000005
2021-12-30,1011010402,37.37
2021-12-31,1011010402,60.713
2022-01-01,1011010402,82.658
2022-01-02,1011010402,27.438
2022-01-03,1011010402,59.009
2022-01-04,1011010402,46.598
2022-01-05,1011010402,34.15
2022-01-06,1011010402,34.198
2022-01-07,1011010402,46.045
2022-01-08,1011010402,60.006
2022-01-09,1011010402,59.741
2022-01-10,1011010402,56.153
2022-01-11,1011010402,29.824
2022-01-12,1011010402,41.626000000000005
2022-01-13,1011010402,22.185
2022-01-14,1011010402,48.285
2022-01-15,1011010402,56.825
2022-01-16,1011010402,52.794
2022-01-17,1011010402,42.312
2022-01-18,1011010402,32.418
2022-01-19,1011010402,50.389
2022-01-20,1011010402,55.56
2022-01-21,1011010402,58.294
2022-01-22,1011010402,64.682
2022-01-23,1011010402,68.285
2022-01-24,1011010402,38.076
2022-01-25,1011010402,70.849
2022-01-26,1011010402,64.858
2022-01-27,1011010402,95.025
2022-01-28,1011010402,197.934
2022-01-29,1011010402,200.905
2022-01-30,1011010402,234.678
2022-01-31,1011010402,0.0
2022-02-01,1011010402,38.25
2022-02-02,1011010402,37.868
2022-02-03,1011010402,7.01
2022-02-04,1011010402,55.923
2022-02-05,1011010402,2.203
2022-02-06,1011010402,66.88
2022-02-07,1011010402,41.735
2022-02-08,1011010402,29.778
2022-02-09,1011010402,30.194
2022-02-10,1011010402,29.540000000000003
2022-02-11,1011010402,38.286
2022-02-12,1011010402,58.417
2022-02-13,1011010402,38.757
2022-02-14,1011010402,24.829
2022-02-15,1011010402,50.087
2022-02-16,1011010402,25.24
2022-02-17,1011010402,38.54
2022-02-18,1011010402,34.695
2022-02-19,1011010402,38.763
2022-02-20,1011010402,35.58
2022-02-21,1011010402,26.034
2022-02-22,1011010402,25.201
2022-02-23,1011010402,17.076
2022-02-24,1011010402,19.778
2022-02-25,1011010402,43.644
2022-02-26,1011010402,40.831
2022-02-27,1011010402,33.609
2022-02-28,1011010402,29.583
2022-03-01,1011010402,5.051
2022-03-02,1011010402,23.171
2022-03-03,1011010402,27.705
2022-03-04,1011010402,21.276
2022-03-05,1011010402,44.23
2022-03-06,1011010402,47.119
2022-03-07,1011010402,24.482
2022-03-08,1011010402,6.754
2022-03-09,1011010402,17.2
2022-03-10,1011010402,16.626
2022-03-11,1011010402,29.63
2022-03-12,1011010402,37.329
2022-03-13,1011010402,28.204
2022-03-14,1011010402,15.345
2022-03-15,1011010402,15.026
2022-03-16,1011010402,16.886
2022-03-17,1011010402,30.851
2022-03-18,1011010402,28.674
2022-03-19,1011010402,45.815
2022-03-20,1011010402,43.592000000000006
2022-03-21,1011010402,25.391
2022-03-22,1011010402,27.306
2022-03-23,1011010402,15.255
2022-03-24,1011010402,16.899
2022-03-25,1011010402,43.221
2022-03-26,1011010402,43.227
2022-03-27,1011010402,41.214
2022-03-28,1011010402,19.777
2022-03-29,1011010402,18.541
2022-03-30,1011010402,27.389000000000003
2022-03-31,1011010402,30.993
2022-04-01,1011010402,25.437
2022-04-02,1011010402,34.452
2022-04-03,1011010402,42.998000000000005
2022-04-04,1011010402,31.759
2022-04-05,1011010402,21.71
2022-04-06,1011010402,5.855
2022-04-07,1011010402,6.533
2022-04-08,1011010402,6.3660000000000005
2022-04-09,1011010402,11.218
2022-04-10,1011010402,18.379
2022-04-11,1011010402,1.03
2022-04-12,1011010402,7.538
2022-04-13,1011010402,4.61
2022-04-14,1011010402,6.495
2022-04-15,1011010402,14.18
2022-04-16,1011010402,15.042
2022-04-17,1011010402,9.701
2022-04-18,1011010402,3.024
2022-04-19,1011010402,5.106
2022-04-20,1011010402,2.772
2022-04-21,1011010402,3.552
2022-04-22,1011010402,7.417
2022-04-23,1011010402,9.767
2022-04-24,1011010402,4.52
2022-04-25,1011010402,4.202
2022-04-26,1011010402,4.904999999999999
2022-04-27,1011010402,2.398
2022-04-28,1011010402,2.139
2022-04-29,1011010402,7.15
2022-04-30,1011010402,9.22
2022-05-01,1011010402,10.863
2022-05-02,1011010402,8.503
2022-05-03,1011010402,2.8680000000000003
2022-05-04,1011010402,6.398
2022-05-05,1011010402,1.193
2022-05-06,1011010402,3.42
2022-05-07,1011010402,4.66
2022-05-08,1011010402,4.476
2022-05-09,1011010402,3.538
2022-05-10,1011010402,5.181
2022-05-11,1011010402,2.043
2022-05-12,1011010402,5.134
2022-05-13,1011010402,2.792
2022-05-14,1011010402,11.341
2022-05-15,1011010402,6.072000000000001
2022-05-16,1011010402,4.637
2022-05-17,1011010402,1.853
2022-05-18,1011010402,0.926
2022-05-19,1011010402,3.425
2022-05-20,1011010402,3.575
2022-05-21,1011010402,4.691
2022-05-22,1011010402,4.885
2022-05-23,1011010402,4.436999999999999
2022-05-24,1011010402,3.361
2022-05-25,1011010402,4.619
2022-05-26,1011010402,4.438
2022-05-27,1011010402,8.858
2022-05-28,1011010402,8.906
2022-05-29,1011010402,7.439999999999999
2022-05-30,1011010402,6.684
2022-05-31,1011010402,6.611000000000001
2022-06-01,1011010402,5.084
2022-06-02,1011010402,11.329999999999998
2022-06-03,1011010402,14.235
2022-06-04,1011010402,5.135
2022-06-05,1011010402,10.109
2022-06-06,1011010402,5.253
2022-06-07,1011010402,6.312
2022-06-08,1011010402,6.725
2022-06-09,1011010402,5.241
2022-06-10,1011010402,9.447
2022-06-11,1011010402,9.209
2022-06-12,1011010402,10.588
2022-06-13,1011010402,3.944
2022-06-14,1011010402,14.604
2022-06-15,1011010402,5.184
2022-06-16,1011010402,5.347
2022-06-17,1011010402,6.77
2022-06-18,1011010402,18.484
2022-06-19,1011010402,15.541
2022-06-20,1011010402,8.896
2022-06-21,1011010402,6.063
2022-06-22,1011010402,13.806
2022-06-23,1011010402,5.401999999999999
2022-06-24,1011010402,25.878
2022-06-25,1011010402,40.332
2022-06-26,1011010402,31.364
2022-06-27,1011010402,12.659
2022-06-28,1011010402,19.501
2022-06-29,1011010402,16.118000000000002
2022-06-30,1011010402,10.625
2022-07-01,1011010402,15.086
2022-07-02,1011010402,28.667
2022-07-03,1011010402,63.873
2022-07-04,1011010402,20.219
2022-07-05,1011010402,34.508
2022-07-06,1011010402,39.018
2022-07-07,1011010402,43.066
2022-07-08,1011010402,32.713
2022-07-09,1011010402,44.591
2022-07-10,1011010402,35.703
2022-07-11,1011010402,43.103
2022-07-12,1011010402,29.78
2022-07-13,1011010402,31.995
2022-07-14,1011010402,12.376
2022-07-15,1011010402,43.241
2022-07-16,1011010402,107.272
2022-07-17,1011010402,131.3
2022-07-18,1011010402,57.442
2022-07-19,1011010402,90.19
2022-07-20,1011010402,89.35499999999999
2022-07-21,1011010402,75.92
2022-07-22,1011010402,44.43
2022-07-23,1011010402,67.395
2022-07-24,1011010402,112.091
2022-07-25,1011010402,90.633
2022-07-26,1011010402,68.863
2022-07-27,1011010402,71.087
2022-07-28,1011010402,70.756
2022-07-29,1011010402,66.925
2022-07-30,1011010402,71.29299999999999
2022-07-31,1011010402,131.59099999999998
2022-08-01,1011010402,91.813
2022-08-02,1011010402,28.385
2022-08-03,1011010402,95.589
2022-08-04,1011010402,64.17099999999999
2022-08-05,1011010402,43.931
2022-08-06,1011010402,106.723
2022-08-07,1011010402,89.746
2022-08-08,1011010402,86.53099999999999
2022-08-09,1011010402,54.281000000000006
2022-08-10,1011010402,89.973
2022-08-11,1011010402,70.377
2022-08-12,1011010402,79.938
2022-08-13,1011010402,139.761
2022-08-14,1011010402,97.044
2022-08-15,1011010402,102.925
2022-08-16,1011010402,69.881
2022-08-17,1011010402,104.095
2022-08-18,1011010402,81.503
2022-08-19,1011010402,144.451
2022-08-20,1011010402,95.698
2022-08-21,1011010402,87.971
2022-08-22,1011010402,66.488
2022-08-23,1011010402,86.205
2022-08-24,1011010402,57.232
2022-08-25,1011010402,51.219
2022-08-26,1011010402,48.72
2022-08-27,1011010402,104.458
2022-08-28,1011010402,102.839
2022-08-29,1011010402,59.775
2022-08-30,1011010402,93.293
2022-08-31,1011010402,28.994
2022-09-01,1011010402,56.77
2022-09-02,1011010402,53.186
2022-09-03,1011010402,88.589
2022-09-04,1011010402,124.55
2022-09-05,1011010402,60.192
2022-09-06,1011010402,54.584
2022-09-07,1011010402,59.667
2022-09-08,1011010402,46.658
2022-09-09,1011010402,111.848
2022-09-10,1011010402,155.46699999999998
2022-09-11,1011010402,97.363
2022-09-12,1011010402,38.383
2022-09-13,1011010402,25.627
2022-09-14,1011010402,27.935
2022-09-15,1011010402,29.546
2022-09-16,1011010402,26.977
2022-09-17,1011010402,50.024
2022-09-18,1011010402,58.668
2022-09-19,1011010402,9.274
2022-09-20,1011010402,14.946000000000002
2022-09-21,1011010402,18.429
2022-09-22,1011010402,20.182
2022-09-23,1011010402,30.662
2022-09-24,1011010402,49.291
2022-09-25,1011010402,14.038
2022-09-26,1011010402,34.863
2022-09-27,1011010402,35.665
2022-09-28,1011010402,62.641000000000005
2022-09-29,1011010402,43.663
2022-09-30,1011010402,70.235
2022-10-01,1011010402,102.731
2022-10-02,1011010402,81.611
2022-10-03,1011010402,93.09
2022-10-04,1011010402,104.984
2022-10-05,1011010402,118.421
2022-10-06,1011010402,132.357
2022-10-07,1011010402,110.302
2022-10-08,1011010402,81.908
2022-10-09,1011010402,66.479
2022-10-10,1011010402,46.834
2022-10-11,1011010402,51.596
2022-10-12,1011010402,39.206
2022-10-13,1011010402,61.838
2022-10-14,1011010402,13.046
2022-10-15,1011010402,101.798
2022-10-16,1011010402,86.333
2022-10-17,1011010402,38.615
2022-10-18,1011010402,41.022
2022-10-19,1011010402,38.515
2022-10-20,1011010402,52.368
2022-10-21,1011010402,98.057
2022-10-22,1011010402,77.747
2022-10-23,1011010402,61.265
2022-10-24,1011010402,37.236
2022-10-25,1011010402,36.981
2022-10-26,1011010402,35.475
2022-10-27,1011010402,35.991
2022-10-28,1011010402,63.12
2022-10-29,1011010402,98.462
2022-10-30,1011010402,67.588
2022-10-31,1011010402,32.213
2022-11-01,1011010402,29.485
2022-11-02,1011010402,0.0
2022-11-03,1011010402,13.926
2022-11-04,1011010402,0.0
2022-11-05,1011010402,74.21600000000001
