,日期,销售单价(元/千克)
232,2021-02-18,256.3
233,2021-02-19,196.1
234,2021-02-20,233.7
235,2021-02-21,216.89999999999998
236,2021-02-22,187.1
237,2021-02-23,199.89999999999998
238,2021-02-24,248.6
239,2021-02-25,158.1
240,2021-02-26,204.9
241,2021-02-27,139.29999999999998
242,2021-02-28,163.1
243,2021-03-01,234.3
244,2021-03-02,144.7
245,2021-03-03,130.1
246,2021-03-04,164.9
247,2021-03-05,141.1
248,2021-03-06,166.5
249,2021-03-07,185.5
250,2021-03-08,120.3
251,2021-03-09,121.30000000000001
252,2021-03-10,117.30000000000001
253,2021-03-11,117.3
254,2021-03-12,117.3
255,2021-03-13,151.1
256,2021-03-14,117.30000000000001
257,2021-03-15,111.30000000000001
258,2021-03-16,97.4
259,2021-03-17,111.3
260,2021-03-18,111.9
261,2021-03-19,107.10000000000001
262,2021-03-20,107.1
263,2021-03-21,138.9
264,2021-03-22,82.7
265,2021-03-23,83.3
266,2021-03-24,85.3
267,2021-03-25,86.7
268,2021-03-26,116.5
269,2021-03-27,146.3
270,2021-03-28,131.3
271,2021-03-29,112.5
272,2021-03-30,162.1
273,2021-03-31,149.3
274,2021-04-01,117.5
275,2021-04-02,117.5
276,2021-04-03,115.5
277,2021-04-04,101.6
278,2021-04-05,107.6
279,2021-04-06,101.6
280,2021-04-07,117.5
281,2021-04-08,114.7
282,2021-04-09,115.1
283,2021-04-10,99.2
284,2021-04-11,109.1
285,2021-04-12,106.1
286,2021-04-13,108.5
287,2021-04-14,103.5
288,2021-04-15,90.6
289,2021-04-16,118.9
290,2021-04-17,93.1
291,2021-04-18,92.7
292,2021-04-19,93.7
293,2021-04-20,92.7
294,2021-04-21,80.8
295,2021-04-22,96.7
296,2021-04-23,116.5
297,2021-04-24,90.9
298,2021-04-25,94.9
299,2021-04-26,96.9
300,2021-04-27,96.9
301,2021-04-28,89.9
302,2021-04-29,94.9
303,2021-04-30,96.9
304,2021-05-01,97.9
305,2021-05-02,99.9
306,2021-05-03,107.9
307,2021-05-04,107.9
308,2021-05-05,105.7
309,2021-05-06,101.7
310,2021-05-07,99.7
311,2021-05-08,107.7
312,2021-05-09,97.7
313,2021-05-10,127.5
314,2021-05-11,91.7
315,2021-05-12,77.8
316,2021-05-13,107.7
317,2021-05-14,113.2
318,2021-05-15,91.8
319,2021-05-16,105.3
320,2021-05-17,103.3
321,2021-05-18,71.6
322,2021-05-19,85.1
323,2021-05-20,86.9
324,2021-05-21,88.7
325,2021-05-22,106.9
326,2021-05-23,114.1
327,2021-05-24,114.1
328,2021-05-25,103.2
329,2021-05-26,89.3
330,2021-05-27,96.3
331,2021-05-28,95.9
332,2021-05-29,96.9
333,2021-05-30,112.30000000000001
334,2021-05-31,86.3
335,2021-06-01,90.3
336,2021-06-02,74.8
337,2021-06-03,74.4
338,2021-06-04,88.9
339,2021-06-05,114.1
340,2021-06-06,90.3
341,2021-06-07,83.3
342,2021-06-08,94.3
343,2021-06-09,94.3
344,2021-06-10,91.7
345,2021-06-11,111.5
346,2021-06-12,92.5
347,2021-06-13,102.5
348,2021-06-14,76.7
349,2021-06-15,84.7
350,2021-06-16,84.7
351,2021-06-17,70.8
352,2021-06-18,70.7
353,2021-06-19,94.7
354,2021-06-20,95.9
355,2021-06-21,85.9
356,2021-06-22,84.1
357,2021-06-23,81.1
358,2021-06-24,81.1
359,2021-06-25,64.2
360,2021-06-26,89.3
361,2021-06-27,86.3
362,2021-06-28,89.3
363,2021-06-29,93.3
364,2021-06-30,85.5
365,2021-07-01,91.5
366,2021-07-02,90.5
367,2021-07-03,103.9
368,2021-07-04,104.9
369,2021-07-05,88.0
370,2021-07-06,96.9
371,2021-07-07,90.0
372,2021-07-08,110.9
373,2021-07-09,114.8
374,2021-07-10,101.8
375,2021-07-11,97.9
376,2021-07-12,99.8
377,2021-07-13,98.9
378,2021-07-14,106.7
379,2021-07-15,87.0
380,2021-07-16,108.0
381,2021-07-17,122.9
382,2021-07-18,120.9
383,2021-07-19,96.9
384,2021-07-20,109.0
385,2021-07-21,119.9
386,2021-07-22,117.9
387,2021-07-23,100.0
388,2021-07-24,116.9
389,2021-07-25,100.7
390,2021-07-26,58.8
391,2021-07-27,88.8
392,2021-07-28,105.7
393,2021-07-29,111.7
394,2021-07-30,85.0
395,2021-07-31,100.9
396,2021-08-01,118.9
397,2021-08-02,104.9
398,2021-08-03,96.9
399,2021-08-04,116.9
400,2021-08-05,98.9
401,2021-08-06,105.9
402,2021-08-07,86.9
403,2021-08-08,79.0
404,2021-08-09,94.9
405,2021-08-10,78.9
406,2021-08-11,89.9
407,2021-08-12,116.9
408,2021-08-13,136.9
409,2021-08-14,96.0
410,2021-08-15,104.9
411,2021-08-16,95.9
412,2021-08-17,95.0
413,2021-08-18,94.9
414,2021-08-19,93.9
415,2021-08-20,125.0
416,2021-08-21,130.9
417,2021-08-22,128.9
418,2021-08-23,73.0
419,2021-08-24,120.0
420,2021-08-25,94.0
421,2021-08-26,103.0
422,2021-08-27,77.0
423,2021-08-28,105.0
424,2021-08-29,100.0
425,2021-08-30,116.0
426,2021-08-31,122.6
427,2021-09-01,116.6
428,2021-09-02,122.0
429,2021-09-03,150.0
430,2021-09-04,140.0
431,2021-09-05,155.0
432,2021-09-06,139.0
433,2021-09-07,115.0
434,2021-09-08,157.0
435,2021-09-09,135.0
436,2021-09-10,139.0
437,2021-09-11,131.0
438,2021-09-12,111.8
439,2021-09-13,84.0
440,2021-09-14,79.0
441,2021-09-15,80.0
442,2021-09-16,91.0
443,2021-09-17,91.0
444,2021-09-18,91.0
445,2021-09-19,140.8
446,2021-09-20,133.8
447,2021-09-21,126.8
448,2021-09-22,127.8
449,2021-09-23,123.8
450,2021-09-24,122.8
451,2021-09-25,120.8
452,2021-09-26,99.6
453,2021-09-27,145.4
454,2021-09-28,128.8
455,2021-09-29,128.8
456,2021-09-30,80.0
457,2021-10-01,99.8
458,2021-10-02,79.0
459,2021-10-03,122.8
460,2021-10-04,106.0
461,2021-10-05,102.0
462,2021-10-06,96.0
463,2021-10-07,94.0
464,2021-10-08,86.0
465,2021-10-09,86.0
466,2021-10-10,92.0
467,2021-10-11,63.0
468,2021-10-12,84.8
469,2021-10-13,82.0
470,2021-10-14,86.8
471,2021-10-15,125.8
472,2021-10-16,125.6
473,2021-10-17,117.6
474,2021-10-18,110.0
475,2021-10-19,96.0
476,2021-10-20,98.0
477,2021-10-21,99.0
478,2021-10-22,122.0
479,2021-10-23,120.0
480,2021-10-24,102.0
481,2021-10-25,121.8
482,2021-10-26,93.0
483,2021-10-27,106.8
484,2021-10-28,121.8
485,2021-10-29,113.8
486,2021-10-30,112.0
487,2021-10-31,110.0
488,2021-11-01,91.0
489,2021-11-02,98.0
490,2021-11-03,86.0
491,2021-11-04,116.0
492,2021-11-05,118.0
493,2021-11-06,100.0
494,2021-11-07,84.0
495,2021-11-08,82.0
496,2021-11-09,102.0
497,2021-11-10,106.0
498,2021-11-11,109.8
499,2021-11-12,93.8
500,2021-11-13,93.8
501,2021-11-14,103.8
502,2021-11-15,105.6
503,2021-11-16,103.6
504,2021-11-17,126.4
505,2021-11-18,106.6
506,2021-11-19,92.6
507,2021-11-20,125.4
508,2021-11-21,87.6
509,2021-11-22,85.6
510,2021-11-23,107.4
511,2021-11-24,87.6
512,2021-11-25,89.6
513,2021-11-26,109.4
514,2021-11-27,90.8
515,2021-11-28,90.8
516,2021-11-29,90.8
517,2021-11-30,88.8
518,2021-12-01,107.6
519,2021-12-02,106.2
520,2021-12-03,108.0
521,2021-12-04,109.8
522,2021-12-05,129.6
523,2021-12-06,111.8
524,2021-12-07,111.8
525,2021-12-08,107.8
526,2021-12-09,111.6
527,2021-12-10,148.0
528,2021-12-11,116.4
529,2021-12-12,101.8
530,2021-12-13,125.6
531,2021-12-14,159.2
532,2021-12-15,127.6
533,2021-12-16,125.6
534,2021-12-17,123.6
535,2021-12-18,119.6
536,2021-12-19,73.4
537,2021-12-20,137.7
538,2021-12-21,137.7
539,2021-12-22,101.2
540,2021-12-23,127.9
541,2021-12-24,128.3
542,2021-12-25,138.3
543,2021-12-26,110.7
544,2021-12-27,96.7
545,2021-12-28,108.7
546,2021-12-29,108.7
547,2021-12-30,92.5
548,2021-12-31,106.5
549,2022-01-01,126.3
550,2022-01-02,126.3
551,2022-01-03,124.30000000000001
552,2022-01-04,124.5
553,2022-01-05,112.1
554,2022-01-06,116.10000000000001
555,2022-01-07,137.9
556,2022-01-08,145.3
557,2022-01-09,140.9
558,2022-01-10,117.7
559,2022-01-11,114.5
560,2022-01-12,152.3
561,2022-01-13,134.3
562,2022-01-14,170.4
563,2022-01-15,185.5
564,2022-01-16,164.1
565,2022-01-17,160.70000000000002
566,2022-01-18,151.1
567,2022-01-19,207.8
568,2022-01-20,216.70000000000002
569,2022-01-21,195.6
570,2022-01-22,184.7
571,2022-01-23,155.8
572,2022-01-24,161.20000000000002
573,2022-01-25,220.5
574,2022-01-26,229.4
575,2022-01-27,274.6
576,2022-01-28,281.6
577,2022-01-29,286.5
578,2022-01-30,264.7
579,2022-01-31,0.0
580,2022-02-01,226.0
581,2022-02-02,226.0
582,2022-02-03,216.4
583,2022-02-04,228.2
584,2022-02-05,291.40000000000003
585,2022-02-06,154.8
586,2022-02-07,224.1
587,2022-02-08,210.5
588,2022-02-09,197.1
589,2022-02-10,190.4
590,2022-02-11,185.0
591,2022-02-12,185.4
592,2022-02-13,202.5
593,2022-02-14,216.3
594,2022-02-15,124.9
595,2022-02-16,111.30000000000001
596,2022-02-17,132.7
597,2022-02-18,137.8
598,2022-02-19,161.6
599,2022-02-20,159.29999999999998
600,2022-02-21,150.9
601,2022-02-22,188.1
602,2022-02-23,160.70000000000002
603,2022-02-24,161.6
604,2022-02-25,175.4
605,2022-02-26,200.3
606,2022-02-27,188.20000000000002
607,2022-02-28,181.4
608,2022-03-01,185.2
609,2022-03-02,207.3
610,2022-03-03,203.3
611,2022-03-04,206.10000000000002
612,2022-03-05,260.90000000000003
613,2022-03-06,233.5
614,2022-03-07,233.8
615,2022-03-08,247.8
616,2022-03-09,249.0
617,2022-03-10,245.0
618,2022-03-11,218.7
619,2022-03-12,231.4
620,2022-03-13,212.10000000000002
621,2022-03-14,239.9
622,2022-03-15,311.3
623,2022-03-16,259.3
624,2022-03-17,221.1
625,2022-03-18,212.9
626,2022-03-19,258.3
627,2022-03-20,235.0
628,2022-03-21,181.4
629,2022-03-22,174.9
630,2022-03-23,214.3
631,2022-03-24,207.5
632,2022-03-25,213.9
633,2022-03-26,193.70000000000002
634,2022-03-27,251.70000000000002
635,2022-03-28,287.1
636,2022-03-29,167.0
637,2022-03-30,226.10000000000002
638,2022-03-31,191.5
639,2022-04-01,210.6
640,2022-04-02,229.3
641,2022-04-03,256.2
642,2022-04-04,227.5
643,2022-04-05,270.0
644,2022-04-06,194.5
645,2022-04-07,200.8
646,2022-04-08,219.5
647,2022-04-09,210.5
648,2022-04-10,197.0
649,2022-04-11,188.3
650,2022-04-12,192.20000000000002
651,2022-04-13,211.6
652,2022-04-14,128.5
653,2022-04-15,175.9
654,2022-04-16,239.9
655,2022-04-17,192.8
656,2022-04-18,176.0
657,2022-04-19,206.7
658,2022-04-20,194.8
659,2022-04-21,204.5
660,2022-04-22,225.8
661,2022-04-23,176.9
662,2022-04-24,183.4
663,2022-04-25,125.2
664,2022-04-26,119.3
665,2022-04-27,153.5
666,2022-04-28,149.5
667,2022-04-29,149.0
668,2022-04-30,140.4
669,2022-05-01,30.0
670,2022-05-02,62.0
671,2022-05-03,88.8
672,2022-05-04,73.9
673,2022-05-05,142.6
674,2022-05-06,139.4
675,2022-05-07,62.0
676,2022-05-08,62.8
677,2022-05-09,56.8
678,2022-05-10,56.8
679,2022-05-11,37.2
680,2022-05-12,59.0
681,2022-05-13,61.0
682,2022-05-14,58.2
683,2022-05-15,59.0
684,2022-05-16,53.2
685,2022-05-17,53.2
686,2022-05-18,54.4
687,2022-05-19,57.2
688,2022-05-20,56.0
689,2022-05-21,51.2
690,2022-05-22,57.2
691,2022-05-23,58.0
692,2022-05-24,47.2
693,2022-05-25,54.4
694,2022-05-26,53.2
695,2022-05-27,49.2
696,2022-05-28,49.2
697,2022-05-29,43.2
698,2022-05-30,36.0
699,2022-05-31,36.0
700,2022-06-01,37.2
701,2022-06-02,36.6
702,2022-06-03,38.2
703,2022-06-04,38.6
704,2022-06-05,38.6
705,2022-06-06,59.0
706,2022-06-07,37.2
707,2022-06-08,37.2
708,2022-06-09,38.2
709,2022-06-10,39.4
710,2022-06-11,39.2
711,2022-06-12,39.2
712,2022-06-13,37.2
713,2022-06-14,37.2
714,2022-06-15,40.1
715,2022-06-16,49.1
716,2022-06-17,35.1
717,2022-06-18,107.5
718,2022-06-19,109.4
719,2022-06-20,90.5
720,2022-06-21,81.4
721,2022-06-22,47.5
722,2022-06-23,68.0
723,2022-06-24,51.8
724,2022-06-25,48.9
725,2022-06-26,79.9
726,2022-06-27,61.9
727,2022-06-28,72.7
728,2022-06-29,100.1
729,2022-06-30,54.7
730,2022-07-01,60.9
731,2022-07-02,138.1
732,2022-07-03,111.4
733,2022-07-04,142.20000000000002
734,2022-07-05,169.1
735,2022-07-06,165.9
736,2022-07-07,147.2
737,2022-07-08,138.0
738,2022-07-09,156.9
739,2022-07-10,258.8
740,2022-07-11,227.7
741,2022-07-12,186.4
742,2022-07-13,185.8
743,2022-07-14,192.1
744,2022-07-15,199.9
745,2022-07-16,178.3
746,2022-07-17,186.1
747,2022-07-18,152.7
748,2022-07-19,189.4
749,2022-07-20,194.5
750,2022-07-21,115.5
751,2022-07-22,113.5
752,2022-07-23,115.60000000000001
753,2022-07-24,103.9
754,2022-07-25,59.7
755,2022-07-26,57.5
756,2022-07-27,109.9
757,2022-07-28,110.7
758,2022-07-29,92.5
759,2022-07-30,95.5
760,2022-07-31,79.10000000000001
761,2022-08-01,83.4
762,2022-08-02,108.5
763,2022-08-03,95.7
764,2022-08-04,91.30000000000001
765,2022-08-05,71.8
766,2022-08-06,88.2
767,2022-08-07,90.6
768,2022-08-08,68.8
769,2022-08-09,90.60000000000001
770,2022-08-10,87.4
771,2022-08-11,66.0
772,2022-08-12,87.2
773,2022-08-13,87.2
774,2022-08-14,89.10000000000001
775,2022-08-15,96.5
776,2022-08-16,109.4
777,2022-08-17,114.3
778,2022-08-18,110.8
779,2022-08-19,110.8
780,2022-08-20,77.0
781,2022-08-21,106.7
782,2022-08-22,81.3
783,2022-08-23,97.7
784,2022-08-24,106.6
785,2022-08-25,108.1
786,2022-08-26,110.4
787,2022-08-27,110.10000000000001
788,2022-08-28,82.3
789,2022-08-29,88.10000000000001
790,2022-08-30,65.0
791,2022-08-31,88.60000000000001
792,2022-09-01,110.10000000000001
793,2022-09-02,114.10000000000001
794,2022-09-03,114.0
795,2022-09-04,116.0
796,2022-09-05,88.60000000000001
797,2022-09-06,85.10000000000001
798,2022-09-07,86.8
799,2022-09-08,72.9
800,2022-09-09,117.6
801,2022-09-10,112.7
802,2022-09-11,92.3
803,2022-09-12,85.9
804,2022-09-13,110.8
805,2022-09-14,98.9
806,2022-09-15,99.9
807,2022-09-16,120.7
808,2022-09-17,124.60000000000001
809,2022-09-18,96.80000000000001
810,2022-09-19,101.10000000000001
811,2022-09-20,98.9
812,2022-09-21,112.9
813,2022-09-22,85.6
814,2022-09-23,117.7
815,2022-09-24,119.7
816,2022-09-25,124.60000000000001
817,2022-09-26,122.9
818,2022-09-27,89.0
819,2022-09-28,116.5
820,2022-09-29,124.7
821,2022-09-30,108.9
822,2022-10-01,87.9
823,2022-10-02,109.8
824,2022-10-03,100.7
825,2022-10-04,84.4
826,2022-10-05,99.9
827,2022-10-06,111.7
828,2022-10-07,110.9
829,2022-10-08,74.4
830,2022-10-09,109.3
831,2022-10-10,109.7
832,2022-10-11,113.2
833,2022-10-12,109.3
834,2022-10-13,83.3
835,2022-10-14,78.2
836,2022-10-15,104.8
837,2022-10-16,85.0
838,2022-10-17,99.0
839,2022-10-18,57.5
840,2022-10-19,49.6
841,2022-10-20,75.2
842,2022-10-21,88.0
843,2022-10-22,64.3
844,2022-10-23,89.9
845,2022-10-24,68.0
846,2022-10-25,59.6
847,2022-10-26,74.9
848,2022-10-27,83.0
849,2022-10-28,61.5
850,2022-10-29,80.3
851,2022-10-30,110.0
852,2022-10-31,84.89999999999999
853,2022-11-01,59.1
854,2022-11-02,0.0
855,2022-11-03,88.8
856,2022-11-04,0.0
857,2022-11-05,82.8
858,2022-11-06,90.1
859,2022-11-07,78.10000000000001
860,2022-11-08,99.0
861,2022-11-09,75.2
862,2022-11-10,72.8
863,2022-11-11,79.3
864,2022-11-12,79.3
865,2022-11-13,75.4
866,2022-11-14,77.3
867,2022-11-15,74.4
868,2022-11-16,74.4
869,2022-11-17,54.6
870,2022-11-18,74.0
871,2022-11-19,83.8
872,2022-11-20,45.8
873,2022-11-21,92.5
874,2022-11-22,46.800000000000004
875,2022-11-23,70.5
876,2022-11-24,67.60000000000001
877,2022-11-25,56.6
878,2022-11-26,56.6
879,2022-11-27,14.3
880,2022-11-28,11.4
881,2022-11-29,7.9
882,2022-11-30,0.0
883,2022-12-01,0.0
884,2022-12-02,0.0
885,2022-12-03,0.0
886,2022-12-04,37.9
887,2022-12-05,47.8
888,2022-12-06,43.0
889,2022-12-07,33.3
890,2022-12-08,32.7
891,2022-12-09,32.7
892,2022-12-10,52.5
893,2022-12-11,52.5
894,2022-12-12,45.6
895,2022-12-13,52.5
896,2022-12-14,66.1
897,2022-12-15,66.5
898,2022-12-16,63.6
899,2022-12-17,61.6
900,2022-12-18,58.8
901,2022-12-19,33.0
902,2022-12-20,49.3
903,2022-12-21,61.4
904,2022-12-22,52.6
905,2022-12-23,28.1
906,2022-12-24,45.1
907,2022-12-25,56.1
908,2022-12-26,53.2
909,2022-12-27,53.2
910,2022-12-28,56.1
911,2022-12-29,62.8
912,2022-12-30,55.9
913,2022-12-31,56.0
914,2023-01-01,53.0
915,2023-01-02,66.9
916,2023-01-03,67.9
917,2023-01-04,65.4
918,2023-01-05,77.0
919,2023-01-06,102.5
920,2023-01-07,96.9
921,2023-01-08,127.0
922,2023-01-09,97.0
923,2023-01-10,105.2
924,2023-01-11,146.5
925,2023-01-12,171.8
926,2023-01-13,143.8
927,2023-01-14,212.4
928,2023-01-15,220.6
929,2023-01-16,197.8
930,2023-01-17,191.9
931,2023-01-18,245.1
932,2023-01-19,262.7
933,2023-01-20,219.1
934,2023-01-21,0.0
935,2023-01-22,138.0
936,2023-01-23,138.0
937,2023-01-24,87.3
938,2023-01-25,111.5
939,2023-01-26,139.3
940,2023-01-27,207.6
941,2023-01-28,138.0
942,2023-01-29,132.1
943,2023-01-30,132.1
944,2023-01-31,120.10000000000001
945,2023-02-01,74.5
946,2023-02-02,120.1
947,2023-02-03,110.3
948,2023-02-04,134.1
949,2023-02-05,132.1
950,2023-02-06,112.2
951,2023-02-07,99.9
952,2023-02-08,119.10000000000001
953,2023-02-09,120.60000000000001
954,2023-02-10,119.1
955,2023-02-11,118.10000000000001
956,2023-02-12,130.1
957,2023-02-13,130.1
958,2023-02-14,86.7
959,2023-02-15,104.4
960,2023-02-16,119.10000000000001
961,2023-02-17,112.2
962,2023-02-18,85.3
963,2023-02-19,74.9
964,2023-02-20,49.6
965,2023-02-21,85.5
966,2023-02-22,91.3
967,2023-02-23,92.3
968,2023-02-24,88.3
969,2023-02-25,141.7
970,2023-02-26,137.4
971,2023-02-27,151.7
972,2023-02-28,123.7
973,2023-03-01,142.5
974,2023-03-02,105.3
975,2023-03-03,104.7
976,2023-03-04,113.6
977,2023-03-05,103.8
978,2023-03-06,106.7
979,2023-03-07,87.3
980,2023-03-08,107.10000000000001
981,2023-03-09,86.8
982,2023-03-10,101.3
983,2023-03-11,88.7
984,2023-03-12,74.0
985,2023-03-13,95.5
986,2023-03-14,111.4
987,2023-03-15,90.1
988,2023-03-16,99.7
989,2023-03-17,86.8
990,2023-03-18,83.5
991,2023-03-19,79.6
992,2023-03-20,79.6
993,2023-03-21,79.7
994,2023-03-22,82.8
995,2023-03-23,82.6
996,2023-03-24,86.1
997,2023-03-25,93.1
998,2023-03-26,96.4
999,2023-03-27,87.0
1000,2023-03-28,87.6
1001,2023-03-29,87.6
1002,2023-03-30,143.2
1003,2023-03-31,147.6
1004,2023-04-01,147.0
1005,2023-04-02,141.2
1006,2023-04-03,98.4
1007,2023-04-04,85.6
1008,2023-04-05,85.6
1009,2023-04-06,108.9
1010,2023-04-07,108.9
1011,2023-04-08,108.9
1012,2023-04-09,96.5
1013,2023-04-10,96.5
1014,2023-04-11,122.3
1015,2023-04-12,122.3
1016,2023-04-13,121.5
1017,2023-04-14,99.7
1018,2023-04-15,92.3
1019,2023-04-16,112.3
1020,2023-04-17,107.4
1021,2023-04-18,125.2
1022,2023-04-19,126.5
1023,2023-04-20,84.7
1024,2023-04-21,85.6
1025,2023-04-22,85.60000000000001
1026,2023-04-23,85.6
1027,2023-04-24,73.8
1028,2023-04-25,77.6
1029,2023-04-26,71.9
1030,2023-04-27,83.4
1031,2023-04-28,83.8
1032,2023-04-29,94.6
1033,2023-04-30,95.2
1034,2023-05-01,119.0
1035,2023-05-02,125.7
1036,2023-05-03,82.1
1037,2023-05-04,84.3
1038,2023-05-05,81.1
1039,2023-05-06,96.1
1040,2023-05-07,103.60000000000001
1041,2023-05-08,97.4
1042,2023-05-09,86.8
1043,2023-05-10,98.4
1044,2023-05-11,98.4
1045,2023-05-12,92.60000000000001
1046,2023-05-13,92.6
1047,2023-05-14,92.6
1048,2023-05-15,92.6
1049,2023-05-16,88.1
1050,2023-05-17,92.60000000000001
