,日期,销售单价(元/千克)
329,2021-05-26,95.10952380952381
330,2021-05-27,111.5
331,2021-05-28,88.1
332,2021-05-29,109.1
333,2021-05-30,95.1
334,2021-05-31,109.1
335,2021-06-01,103.7
336,2021-06-02,127.5
337,2021-06-03,104.3
338,2021-06-04,86.3
339,2021-06-05,119.89999999999999
340,2021-06-06,110.76553166069294
341,2021-06-07,132.5
342,2021-06-08,137.66
343,2021-06-09,159.1
344,2021-06-10,152.1
345,2021-06-11,143.7
346,2021-06-12,148.5
347,2021-06-13,129.79582111436952
348,2021-06-14,76.7
349,2021-06-15,104.5
350,2021-06-16,86.47666666666666
351,2021-06-17,91.3
352,2021-06-18,80.3
353,2021-06-19,101.3
354,2021-06-20,101.5
355,2021-06-21,85.9
356,2021-06-22,106.87307692307692
357,2021-06-23,126.56666666666666
358,2021-06-24,142.12222222222223
359,2021-06-25,122.9
360,2021-06-26,106.3
361,2021-06-27,108.3
362,2021-06-28,117.28260869565217
363,2021-06-29,136.3
364,2021-06-30,106.3
365,2021-07-01,130.3
366,2021-07-02,108.83728813559323
367,2021-07-03,136.9
368,2021-07-04,135.9
369,2021-07-05,137.3
370,2021-07-06,135.3
371,2021-07-07,130.7
372,2021-07-08,116.7
373,2021-07-09,114.3
374,2021-07-10,137.21645569620253
375,2021-07-11,116.13622047244094
376,2021-07-12,119.17027027027027
377,2021-07-13,101.32424242424243
378,2021-07-14,101.10618556701031
379,2021-07-15,121.94
380,2021-07-16,100.9
381,2021-07-17,120.9
382,2021-07-18,144.43333333333334
383,2021-07-19,121.1
384,2021-07-20,153.5
385,2021-07-21,177.1
386,2021-07-22,190.9
387,2021-07-23,157.1
388,2021-07-24,109.08984468339307
389,2021-07-25,121.376
390,2021-07-26,111.17
391,2021-07-27,109.0
392,2021-07-28,154.2
393,2021-07-29,136.2
394,2021-07-30,172.6
395,2021-07-31,151.39617834394903
396,2021-08-01,147.1396693801503
397,2021-08-02,111.67382154882155
398,2021-08-03,136.4
399,2021-08-04,109.4
400,2021-08-05,126.99130434782609
401,2021-08-06,132.4
402,2021-08-07,117.4
403,2021-08-08,136.2
404,2021-08-09,133.0
405,2021-08-10,138.2
406,2021-08-11,116.6
407,2021-08-12,133.6
408,2021-08-13,131.67368421052632
409,2021-08-14,131.94146341463414
410,2021-08-15,113.775
411,2021-08-16,152.83333333333334
412,2021-08-17,121.0
413,2021-08-18,143.028125
414,2021-08-19,144.5
415,2021-08-20,172.13333333333333
416,2021-08-21,146.11111111111111
417,2021-08-22,130.2268857356236
418,2021-08-23,117.88333333333333
419,2021-08-24,143.8
420,2021-08-25,139.4
421,2021-08-26,148.0
422,2021-08-27,131.4
423,2021-08-28,142.4
424,2021-08-29,152.0
425,2021-08-30,141.4
426,2021-08-31,156.4
427,2021-09-01,168.88282828282829
428,2021-09-02,170.82535211267606
429,2021-09-03,170.9225806451613
430,2021-09-04,170.82429906542058
431,2021-09-05,171.81978021978023
432,2021-09-06,175.51764705882354
433,2021-09-07,171.44761904761904
434,2021-09-08,160.70526315789473
435,2021-09-09,168.70344827586206
436,2021-09-10,169.62857142857143
437,2021-09-11,169.66060606060606
438,2021-09-12,167.7111111111111
439,2021-09-13,163.70810810810812
440,2021-09-14,169.6
441,2021-09-15,177.65
442,2021-09-16,172.52068965517242
443,2021-09-17,169.85454545454544
444,2021-09-18,176.50714285714287
445,2021-09-19,170.51111111111112
446,2021-09-20,170.76875
447,2021-09-21,165.57070328755722
448,2021-09-22,163.4219544846051
449,2021-09-23,159.44747474747476
450,2021-09-24,154.2
451,2021-09-25,156.25428571428571
452,2021-09-26,156.6
453,2021-09-27,153.2111111111111
454,2021-09-28,144.4896551724138
455,2021-09-29,152.18333333333334
456,2021-09-30,154.52727272727273
457,2021-10-01,145.64511784511785
458,2021-10-02,141.66538461538462
459,2021-10-03,152.5
460,2021-10-04,146.56071428571428
461,2021-10-05,128.27317073170732
462,2021-10-06,156.4
463,2021-10-07,158.36
464,2021-10-08,146.3
465,2021-10-09,176.29411764705884
466,2021-10-10,160.22857142857143
467,2021-10-11,161.9
468,2021-10-12,162.6
469,2021-10-13,161.76666666666668
470,2021-10-14,182.66666666666666
471,2021-10-15,198.61428571428573
472,2021-10-16,192.96666666666667
473,2021-10-17,233.1904761904762
474,2021-10-18,198.20000000000002
475,2021-10-19,210.8
476,2021-10-20,220.60000000000002
477,2021-10-21,218.4
478,2021-10-22,196.8
479,2021-10-23,221.4
480,2021-10-24,197.8
481,2021-10-25,193.8
482,2021-10-26,192.0
483,2021-10-27,157.93333333333334
484,2021-10-28,175.48888888888888
485,2021-10-29,176.32037037037037
486,2021-10-30,174.33235499650596
487,2021-10-31,154.5638888888889
488,2021-11-01,159.8
489,2021-11-02,168.8
490,2021-11-03,141.0
491,2021-11-04,120.0
492,2021-11-05,142.4
493,2021-11-06,138.0
494,2021-11-07,136.0
495,2021-11-08,159.0
496,2021-11-09,152.0
497,2021-11-10,132.0
498,2021-11-11,161.0
499,2021-11-12,138.05882352941177
500,2021-11-13,136.52380952380952
501,2021-11-14,148.24
502,2021-11-15,123.0
503,2021-11-16,116.36060606060606
504,2021-11-17,138.45454545454547
505,2021-11-18,156.30769230769232
506,2021-11-19,151.83529411764707
507,2021-11-20,176.87906976744188
508,2021-11-21,154.9
509,2021-11-22,135.4
510,2021-11-23,135.4
511,2021-11-24,110.6
512,2021-11-25,120.0
513,2021-11-26,126.69411764705882
514,2021-11-27,94.4952380952381
515,2021-11-28,109.72258064516129
516,2021-11-29,100.6
517,2021-11-30,86.28461538461538
518,2021-12-01,87.6
519,2021-12-02,105.6
520,2021-12-03,106.6
521,2021-12-04,83.2
522,2021-12-05,101.6
523,2021-12-06,100.86666666666667
524,2021-12-07,102.4
525,2021-12-08,108.4
526,2021-12-09,89.6
527,2021-12-10,85.6
528,2021-12-11,103.6
529,2021-12-12,117.4
530,2021-12-13,87.6
531,2021-12-14,79.6
532,2021-12-15,99.02352941176471
533,2021-12-16,97.19
534,2021-12-17,95.63333333333334
535,2021-12-18,71.73333333333333
536,2021-12-19,92.72222222222223
537,2021-12-20,71.94
538,2021-12-21,69.0
539,2021-12-22,66.09285714285714
540,2021-12-23,69.1
541,2021-12-24,90.40333333333334
542,2021-12-25,103.41818181818182
543,2021-12-26,90.3
544,2021-12-27,86.92857142857143
545,2021-12-28,92.0
546,2021-12-29,75.4
547,2021-12-30,87.32666666666667
548,2021-12-31,97.25
549,2022-01-01,83.14769230769231
550,2022-01-02,90.38
551,2022-01-03,87.075
552,2022-01-04,87.745
553,2022-01-05,86.3
554,2022-01-06,79.1
555,2022-01-07,97.85
556,2022-01-08,85.9
557,2022-01-09,72.5
558,2022-01-10,77.06666666666666
559,2022-01-11,85.025
560,2022-01-12,79.41333333333333
561,2022-01-13,80.36666666666667
562,2022-01-14,82.16
563,2022-01-15,74.2475
564,2022-01-16,75.0625
565,2022-01-17,74.43
566,2022-01-18,71.1875
567,2022-01-19,82.26666666666667
568,2022-01-20,77.84761904761905
569,2022-01-21,83.1630303030303
570,2022-01-22,119.34
571,2022-01-23,133.2
572,2022-01-24,145.2896336996337
573,2022-01-25,157.905
574,2022-01-26,172.20666666666668
575,2022-01-27,161.13355661881977
576,2022-01-28,173.91454545454545
577,2022-01-29,120.9
578,2022-01-30,125.12830188679246
579,2022-01-31,0.0
580,2022-02-01,115.0
581,2022-02-02,119.0
582,2022-02-03,105.9
583,2022-02-04,137.3
584,2022-02-05,133.5
585,2022-02-06,114.60416666666667
586,2022-02-07,92.9888888888889
587,2022-02-08,108.28571428571428
588,2022-02-09,113.8
589,2022-02-10,98.59166666666667
590,2022-02-11,110.25
591,2022-02-12,115.8875
592,2022-02-13,117.4125
593,2022-02-14,84.03172932330827
594,2022-02-15,99.63928571428572
595,2022-02-16,58.81666666666667
596,2022-02-17,71.89565217391305
597,2022-02-18,101.47515151515152
598,2022-02-19,112.16
599,2022-02-20,103.50454545454545
600,2022-02-21,95.68166666666667
601,2022-02-22,98.54424242424243
602,2022-02-23,133.97666666666666
603,2022-02-24,89.27
604,2022-02-25,92.74493506493506
605,2022-02-26,150.82
606,2022-02-27,85.12
607,2022-02-28,150.69333333333333
608,2022-03-01,119.20297619047619
609,2022-03-02,155.0060606060606
610,2022-03-03,152.34
611,2022-03-04,151.64
612,2022-03-05,141.9125
613,2022-03-06,174.75
614,2022-03-07,114.26666666666667
615,2022-03-08,122.55
616,2022-03-09,91.09
617,2022-03-10,138.01500000000001
618,2022-03-11,185.40666666666667
619,2022-03-12,105.0
620,2022-03-13,135.43333333333334
621,2022-03-14,158.9209090909091
622,2022-03-15,199.65428571428572
623,2022-03-16,248.59230769230768
624,2022-03-17,177.0470695970696
625,2022-03-18,195.82750000000001
626,2022-03-19,237.8
627,2022-03-20,284.8
628,2022-03-21,235.85747126436783
629,2022-03-22,229.3
630,2022-03-23,165.4
631,2022-03-24,205.2798076923077
632,2022-03-25,254.93483240897035
633,2022-03-26,208.33516949152542
634,2022-03-27,234.6
635,2022-03-28,216.10533151059468
636,2022-03-29,247.415
637,2022-03-30,197.65
638,2022-03-31,227.74285714285713
639,2022-04-01,171.19727272727272
640,2022-04-02,248.70000000000002
641,2022-04-03,262.54809523809524
642,2022-04-04,218.8
643,2022-04-05,206.83704545454546
644,2022-04-06,299.255
645,2022-04-07,215.4842857142857
646,2022-04-08,213.83809523809524
647,2022-04-09,242.24015151515152
648,2022-04-10,212.9
649,2022-04-11,177.43333333333334
650,2022-04-12,252.98000000000002
651,2022-04-13,242.70000000000002
652,2022-04-14,215.44094017094017
653,2022-04-15,172.7575
654,2022-04-16,182.23666666666668
655,2022-04-17,186.6
656,2022-04-18,152.90333333333334
657,2022-04-19,207.7
658,2022-04-20,182.7475
659,2022-04-21,175.02386363636364
660,2022-04-22,189.1
661,2022-04-23,176.3
662,2022-04-24,132.8
663,2022-04-25,180.275
664,2022-04-26,121.76
665,2022-04-27,150.03333333333333
666,2022-04-28,138.05
667,2022-04-29,133.77
668,2022-04-30,89.7
669,2022-05-01,134.7
670,2022-05-02,141.8
671,2022-05-03,100.4
672,2022-05-04,120.4
673,2022-05-05,108.4
674,2022-05-06,116.2
675,2022-05-07,115.4
676,2022-05-08,113.0
677,2022-05-09,126.37647058823529
678,2022-05-10,110.81538461538462
679,2022-05-11,73.17142857142858
680,2022-05-12,79.73846153846154
681,2022-05-13,101.05945945945946
682,2022-05-14,102.872
683,2022-05-15,107.04444444444445
684,2022-05-16,101.93333333333334
685,2022-05-17,86.53333333333333
686,2022-05-18,105.06666666666666
687,2022-05-19,106.11764705882354
688,2022-05-20,97.7764705882353
689,2022-05-21,97.82222222222222
690,2022-05-22,119.4
691,2022-05-23,120.6
692,2022-05-24,134.9
693,2022-05-25,126.3
694,2022-05-26,118.3
695,2022-05-27,99.5
696,2022-05-28,114.5
697,2022-05-29,111.7
698,2022-05-30,100.1
699,2022-05-31,90.3
700,2022-06-01,104.9
701,2022-06-02,81.0
702,2022-06-03,83.6
703,2022-06-04,83.6
704,2022-06-05,83.0
705,2022-06-06,66.6
706,2022-06-07,78.0
707,2022-06-08,78.0
708,2022-06-09,83.9
709,2022-06-10,68.0
710,2022-06-11,78.0
711,2022-06-12,78.0
712,2022-06-13,72.0
713,2022-06-14,80.0
714,2022-06-15,70.8
715,2022-06-16,86.7
716,2022-06-17,84.8
717,2022-06-18,84.8
718,2022-06-19,85.4
719,2022-06-20,88.3
720,2022-06-21,84.2
721,2022-06-22,101.1
722,2022-06-23,64.6
723,2022-06-24,82.5
724,2022-06-25,92.8
725,2022-06-26,74.0
726,2022-06-27,82.8
727,2022-06-28,89.34615384615385
728,2022-06-29,114.9
729,2022-06-30,98.4
730,2022-07-01,113.9
731,2022-07-02,115.03673469387755
732,2022-07-03,91.8
733,2022-07-04,85.6
734,2022-07-05,88.8
735,2022-07-06,93.0
736,2022-07-07,94.8
737,2022-07-08,97.2
738,2022-07-09,97.2
739,2022-07-10,97.2
740,2022-07-11,97.2
741,2022-07-12,95.2
742,2022-07-13,96.2
743,2022-07-14,98.9
744,2022-07-15,81.0
745,2022-07-16,96.0
746,2022-07-17,105.6
747,2022-07-18,111.6
748,2022-07-19,105.6
749,2022-07-20,111.5
750,2022-07-21,105.6
751,2022-07-22,107.8
752,2022-07-23,107.8
753,2022-07-24,107.6
754,2022-07-25,105.4
755,2022-07-26,109.1
756,2022-07-27,109.9
757,2022-07-28,109.99913043478261
758,2022-07-29,63.753040413548575
759,2022-07-30,91.13667706840995
760,2022-07-31,74.70512662009376
761,2022-08-01,62.78335745691917
762,2022-08-02,69.86416695692557
763,2022-08-03,90.50098504550334
764,2022-08-04,96.43113326969015
765,2022-08-05,96.6209301311437
766,2022-08-06,105.22804182291958
767,2022-08-07,89.3838111888112
768,2022-08-08,62.086714214747005
769,2022-08-09,72.63372764490411
770,2022-08-10,77.17135989569425
771,2022-08-11,78.06062187812188
772,2022-08-12,81.43081069625168
773,2022-08-13,80.27695429016661
774,2022-08-14,73.69529259430435
775,2022-08-15,70.1749715416723
776,2022-08-16,71.3381549748274
777,2022-08-17,61.84433641492852
778,2022-08-18,85.50211469312845
779,2022-08-19,78.8
780,2022-08-20,68.1670774744335
781,2022-08-21,78.11596361942274
782,2022-08-22,62.04934840308183
783,2022-08-23,86.06411451498559
784,2022-08-24,70.55765594699417
785,2022-08-25,148.72986568130327
786,2022-08-26,85.21728632478633
787,2022-08-27,94.89152748538815
788,2022-08-28,89.238419494484
789,2022-08-29,81.96798754470342
790,2022-08-30,69.03243364822312
791,2022-08-31,68.56496539114536
792,2022-09-01,77.53570819549782
793,2022-09-02,96.95411787262593
794,2022-09-03,99.28991883017065
795,2022-09-04,103.02039565826331
796,2022-09-05,90.03391090391091
797,2022-09-06,106.89193988218989
798,2022-09-07,91.55820794642305
799,2022-09-08,113.67412107500343
800,2022-09-09,128.18751160635134
801,2022-09-10,147.29107655502392
802,2022-09-11,131.79498934067865
803,2022-09-12,127.52396761133603
804,2022-09-13,107.21111649701285
805,2022-09-14,109.4113013136289
806,2022-09-15,84.35357471475893
807,2022-09-16,121.4817099447659
808,2022-09-17,121.31823232323232
809,2022-09-18,121.78110907008185
810,2022-09-19,108.5160688971077
811,2022-09-20,116.71149987267634
812,2022-09-21,120.69614632761086
813,2022-09-22,101.63615243623505
814,2022-09-23,93.93698688383736
815,2022-09-24,121.09128298797029
816,2022-09-25,123.96108323223791
817,2022-09-26,122.06159993571833
818,2022-09-27,102.50363636363636
819,2022-09-28,91.33480439065578
820,2022-09-29,111.2402147525677
821,2022-09-30,104.24802308802309
822,2022-10-01,119.99370548806033
823,2022-10-02,87.67662589256734
824,2022-10-03,79.89676302192431
825,2022-10-04,106.03111111111112
826,2022-10-05,101.3
827,2022-10-06,77.9
828,2022-10-07,63.72479264018692
829,2022-10-08,79.92398993827204
830,2022-10-09,74.16679006770259
831,2022-10-10,77.01948295717982
832,2022-10-11,67.13336940020764
833,2022-10-12,70.73779658496639
834,2022-10-13,74.99973290598291
835,2022-10-14,83.99377964141122
836,2022-10-15,73.18768973294746
837,2022-10-16,79.3693115937698
838,2022-10-17,71.1156796375762
839,2022-10-18,72.76543325151854
840,2022-10-19,64.18220689655172
841,2022-10-20,98.48133895733896
842,2022-10-21,100.3
843,2022-10-22,75.74048201755178
844,2022-10-23,67.32096706864564
845,2022-10-24,71.05551948051948
846,2022-10-25,69.25288637930777
847,2022-10-26,69.00620356387799
848,2022-10-27,74.53356902356903
849,2022-10-28,63.40263925492497
850,2022-10-29,75.87345151580446
851,2022-10-30,98.50654761904762
852,2022-10-31,93.6
853,2022-11-01,108.8
854,2022-11-02,0.0
855,2022-11-03,107.9
856,2022-11-04,0.0
857,2022-11-05,112.075
858,2022-11-06,95.1
859,2022-11-07,85.5
860,2022-11-08,86.7
861,2022-11-09,74.52878787878788
862,2022-11-10,90.28246753246754
863,2022-11-11,94.15042735042735
864,2022-11-12,79.46063975534199
865,2022-11-13,73.35752474323063
866,2022-11-14,45.850751879699246
867,2022-11-15,65.94069139851062
868,2022-11-16,66.93796409628723
869,2022-11-17,75.6422378127881
870,2022-11-18,68.59135385156355
871,2022-11-19,103.1556212656993
872,2022-11-20,77.28461538461539
873,2022-11-21,93.48634085213033
874,2022-11-22,73.78947368421052
875,2022-11-23,69.476
876,2022-11-24,65.77368421052631
877,2022-11-25,77.5
878,2022-11-26,55.17307692307692
879,2022-11-27,36.8
880,2022-11-28,30.4
881,2022-11-29,39.1
882,2022-11-30,0.0
883,2022-12-01,0.0
884,2022-12-02,0.0
885,2022-12-03,0.0
886,2022-12-04,41.6
887,2022-12-05,44.2
888,2022-12-06,68.18
889,2022-12-07,59.846862170087974
890,2022-12-08,71.64983957219252
891,2022-12-09,78.7525
892,2022-12-10,90.08153846153846
893,2022-12-11,81.19207459207459
894,2022-12-12,79.99074074074075
895,2022-12-13,71.97916666666667
896,2022-12-14,71.13839285714286
897,2022-12-15,60.5
898,2022-12-16,70.8
899,2022-12-17,121.2
900,2022-12-18,82.1
901,2022-12-19,74.1
902,2022-12-20,64.87692307692308
903,2022-12-21,110.6
904,2022-12-22,97.3923076923077
905,2022-12-23,72.67651936164522
906,2022-12-24,53.72067307692308
907,2022-12-25,76.24576923076923
908,2022-12-26,99.39393939393939
909,2022-12-27,64.96003409104493
910,2022-12-28,94.2904761904762
911,2022-12-29,102.17946777080503
912,2022-12-30,100.60579398700088
913,2022-12-31,85.29586365149798
914,2023-01-01,81.8779020979021
915,2023-01-02,75.64285714285714
916,2023-01-03,90.18444444444444
917,2023-01-04,100.46219336219336
918,2023-01-05,95.35916179337232
919,2023-01-06,78.65185483870968
920,2023-01-07,150.73485714285715
921,2023-01-08,123.1587656529517
922,2023-01-09,115.9573076923077
923,2023-01-10,134.26132275132275
924,2023-01-11,156.90776515151515
925,2023-01-12,103.57203460155405
926,2023-01-13,90.2235453272218
927,2023-01-14,97.5023781023781
928,2023-01-15,91.19764890282131
929,2023-01-16,81.77148102815178
930,2023-01-17,96.53354978354979
931,2023-01-18,80.3196912998609
932,2023-01-19,101.98586278586279
933,2023-01-20,113.9653471851298
934,2023-01-21,0.0
935,2023-01-22,98.47738095238095
936,2023-01-23,130.6221085629434
937,2023-01-24,78.37142857142857
938,2023-01-25,87.3
939,2023-01-26,82.2
940,2023-01-27,95.6
