,日期,销售单价(元/千克)
137,2020-11-15,150.3
138,2020-11-16,145.7
139,2020-11-17,135.0
140,2020-11-18,148.0
141,2020-11-19,143.8
142,2020-11-20,92.0
143,2020-11-21,156.79999999999998
144,2020-11-22,152.2
145,2020-11-23,96.1
146,2020-11-24,80.3
147,2020-11-25,100.9
148,2020-11-26,94.5
149,2020-11-27,107.5
150,2020-11-28,171.29999999999998
151,2020-11-29,170.7
152,2020-11-30,103.1
153,2020-12-01,83.5
154,2020-12-02,97.1
155,2020-12-03,109.5
156,2020-12-04,107.9
157,2020-12-05,111.7
158,2020-12-06,111.9
159,2020-12-07,123.3
160,2020-12-08,96.1
161,2020-12-09,81.5
162,2020-12-10,75.3
163,2020-12-11,88.9
164,2020-12-12,107.1
165,2020-12-13,109.5
166,2020-12-14,104.9
167,2020-12-15,92.3
168,2020-12-16,95.9
169,2020-12-17,95.9
170,2020-12-18,109.9
171,2020-12-19,109.5
172,2020-12-20,117.5
173,2020-12-21,103.3
174,2020-12-22,97.3
175,2020-12-23,102.9
176,2020-12-24,104.9
177,2020-12-25,100.5
178,2020-12-26,99.3
179,2020-12-27,95.9
180,2020-12-28,95.8
181,2020-12-29,99.3
182,2020-12-30,107.7
183,2020-12-31,106.7
184,2021-01-01,101.7
185,2021-01-02,103.1
186,2021-01-03,103.10000000000001
187,2021-01-04,103.1
188,2021-01-05,101.9
189,2021-01-06,109.9
190,2021-01-07,112.3
191,2021-01-08,114.1
192,2021-01-09,108.1
193,2021-01-10,109.1
194,2021-01-11,93.3
195,2021-01-12,82.7
196,2021-01-13,98.7
197,2021-01-14,97.5
198,2021-01-15,102.5
199,2021-01-16,105.9
200,2021-01-17,115.9
201,2021-01-18,167.3
202,2021-01-19,138.9
203,2021-01-20,133.9
204,2021-01-21,133.9
205,2021-01-22,150.7
206,2021-01-23,136.7
207,2021-01-24,134.3
208,2021-01-25,137.3
209,2021-01-26,138.3
210,2021-01-27,125.8
211,2021-01-28,115.8
212,2021-01-29,131.8
213,2021-01-30,120.8
214,2021-01-31,110.6
215,2021-02-01,122.2
216,2021-02-02,138.2
217,2021-02-03,115.8
218,2021-02-04,111.8
219,2021-02-05,149.8
220,2021-02-06,149.8
221,2021-02-07,142.8
222,2021-02-08,163.6
223,2021-02-09,149.8
224,2021-02-10,158.6
225,2021-02-11,0.0
226,2021-02-12,0.0
227,2021-02-13,128.6
228,2021-02-14,129.6
229,2021-02-15,87.4
230,2021-02-16,96.7
231,2021-02-17,112.3
232,2021-02-18,119.3
233,2021-02-19,112.10000000000001
234,2021-02-20,115.7
235,2021-02-21,88.3
236,2021-02-22,106.1
237,2021-02-23,166.9
238,2021-02-24,177.89999999999998
239,2021-02-25,138.3
240,2021-02-26,165.7
241,2021-02-27,114.1
242,2021-02-28,106.5
243,2021-03-01,191.3
244,2021-03-02,178.9
245,2021-03-03,165.29999999999998
246,2021-03-04,151.1
247,2021-03-05,162.5
248,2021-03-06,205.1
249,2021-03-07,219.9
250,2021-03-08,229.0
251,2021-03-09,253.5
252,2021-03-10,231.1
253,2021-03-11,227.7
254,2021-03-12,221.5
255,2021-03-13,273.5
256,2021-03-14,221.5
257,2021-03-15,196.9
258,2021-03-16,218.7
259,2021-03-17,231.3
260,2021-03-18,205.5
261,2021-03-19,198.7
262,2021-03-20,195.5
263,2021-03-21,213.5
264,2021-03-22,231.1
265,2021-03-23,215.9
266,2021-03-24,198.3
267,2021-03-25,156.5
268,2021-03-26,182.3
269,2021-03-27,214.3
270,2021-03-28,221.7
271,2021-03-29,208.7
272,2021-03-30,177.3
273,2021-03-31,191.5
274,2021-04-01,206.3
275,2021-04-02,246.9
276,2021-04-03,233.5
277,2021-04-04,195.9
278,2021-04-05,220.9
279,2021-04-06,192.1
280,2021-04-07,195.1
281,2021-04-08,241.3
282,2021-04-09,223.3
283,2021-04-10,195.5
284,2021-04-11,170.7
285,2021-04-12,151.5
286,2021-04-13,153.5
287,2021-04-14,200.9
288,2021-04-15,179.3
289,2021-04-16,183.5
290,2021-04-17,171.7
291,2021-04-18,174.9
292,2021-04-19,151.7
293,2021-04-20,147.1
294,2021-04-21,125.1
295,2021-04-22,117.3
296,2021-04-23,107.3
297,2021-04-24,163.7
298,2021-04-25,146.7
299,2021-04-26,146.7
300,2021-04-27,149.8
301,2021-04-28,146.5
302,2021-04-29,153.5
303,2021-04-30,148.3
304,2021-05-01,137.5
305,2021-05-02,136.3
306,2021-05-03,139.9
307,2021-05-04,137.9
308,2021-05-05,139.5
309,2021-05-06,139.3
310,2021-05-07,127.5
311,2021-05-08,117.1
312,2021-05-09,131.9
313,2021-05-10,89.3
314,2021-05-11,88.7
315,2021-05-12,143.1
316,2021-05-13,90.9
317,2021-05-14,114.9
318,2021-05-15,103.9
319,2021-05-16,79.9
320,2021-05-17,103.5
321,2021-05-18,109.9
322,2021-05-19,85.9
323,2021-05-20,109.9
324,2021-05-21,85.9
325,2021-05-22,103.9
326,2021-05-23,82.3
327,2021-05-24,100.3
328,2021-05-25,92.3
329,2021-05-26,95.3
330,2021-05-27,111.5
331,2021-05-28,88.1
332,2021-05-29,109.1
333,2021-05-30,95.1
334,2021-05-31,109.1
335,2021-06-01,103.7
336,2021-06-02,127.5
337,2021-06-03,104.3
338,2021-06-04,86.3
339,2021-06-05,119.89999999999999
340,2021-06-06,111.1
341,2021-06-07,132.5
342,2021-06-08,137.9
343,2021-06-09,159.1
344,2021-06-10,152.1
345,2021-06-11,143.7
346,2021-06-12,148.5
347,2021-06-13,129.9
348,2021-06-14,76.7
349,2021-06-15,104.5
350,2021-06-16,86.5
351,2021-06-17,91.3
352,2021-06-18,80.3
353,2021-06-19,101.3
354,2021-06-20,101.5
355,2021-06-21,85.9
356,2021-06-22,106.9
357,2021-06-23,127.9
358,2021-06-24,144.9
359,2021-06-25,122.9
360,2021-06-26,106.3
361,2021-06-27,108.3
362,2021-06-28,117.3
363,2021-06-29,136.3
364,2021-06-30,106.3
365,2021-07-01,130.3
366,2021-07-02,108.9
367,2021-07-03,136.9
368,2021-07-04,135.9
369,2021-07-05,137.3
370,2021-07-06,135.3
371,2021-07-07,130.7
372,2021-07-08,116.7
373,2021-07-09,114.3
374,2021-07-10,138.9
375,2021-07-11,117.9
376,2021-07-12,120.9
377,2021-07-13,102.9
378,2021-07-14,102.9
379,2021-07-15,123.7
380,2021-07-16,100.9
381,2021-07-17,120.9
382,2021-07-18,147.1
383,2021-07-19,121.1
384,2021-07-20,153.5
385,2021-07-21,177.1
386,2021-07-22,190.9
387,2021-07-23,157.1
388,2021-07-24,109.1
389,2021-07-25,121.4
390,2021-07-26,111.2
391,2021-07-27,109.0
392,2021-07-28,154.2
393,2021-07-29,136.2
394,2021-07-30,172.6
395,2021-07-31,151.4
396,2021-08-01,147.4
397,2021-08-02,111.8
398,2021-08-03,136.4
399,2021-08-04,109.4
400,2021-08-05,127.0
401,2021-08-06,132.4
402,2021-08-07,117.4
403,2021-08-08,136.4
404,2021-08-09,133.0
405,2021-08-10,138.2
406,2021-08-11,116.6
407,2021-08-12,134.8
408,2021-08-13,133.0
409,2021-08-14,133.0
410,2021-08-15,115.0
411,2021-08-16,154.0
412,2021-08-17,121.0
413,2021-08-18,145.0
414,2021-08-19,146.0
415,2021-08-20,173.8
416,2021-08-21,148.0
417,2021-08-22,131.0
418,2021-08-23,118.8
419,2021-08-24,143.8
420,2021-08-25,139.4
421,2021-08-26,148.0
422,2021-08-27,131.4
423,2021-08-28,142.4
424,2021-08-29,152.0
425,2021-08-30,141.4
426,2021-08-31,156.4
427,2021-09-01,170.6
428,2021-09-02,172.6
429,2021-09-03,172.6
430,2021-09-04,172.6
431,2021-09-05,173.6
432,2021-09-06,176.4
433,2021-09-07,172.4
434,2021-09-08,161.6
435,2021-09-09,169.6
436,2021-09-10,170.6
437,2021-09-11,170.6
438,2021-09-12,168.6
439,2021-09-13,164.6
440,2021-09-14,169.6
441,2021-09-15,178.6
442,2021-09-16,173.4
443,2021-09-17,170.4
444,2021-09-18,177.4
445,2021-09-19,171.4
446,2021-09-20,171.8
447,2021-09-21,166.8
448,2021-09-22,164.6
449,2021-09-23,160.6
450,2021-09-24,154.2
451,2021-09-25,157.2
452,2021-09-26,156.6
453,2021-09-27,153.6
454,2021-09-28,144.8
455,2021-09-29,152.6
456,2021-09-30,154.8
457,2021-10-01,146.8
458,2021-10-02,142.8
459,2021-10-03,153.6
460,2021-10-04,147.4
461,2021-10-05,129.2
462,2021-10-06,156.4
463,2021-10-07,159.0
464,2021-10-08,147.0
465,2021-10-09,177.0
466,2021-10-10,161.0
467,2021-10-11,162.8
468,2021-10-12,162.6
469,2021-10-13,162.6
470,2021-10-14,183.6
471,2021-10-15,199.4
472,2021-10-16,194.8
473,2021-10-17,235.0
474,2021-10-18,198.2
475,2021-10-19,210.8
476,2021-10-20,220.6
477,2021-10-21,218.4
478,2021-10-22,196.8
479,2021-10-23,221.4
480,2021-10-24,197.8
481,2021-10-25,193.8
482,2021-10-26,192.0
483,2021-10-27,159.6
484,2021-10-28,177.4
485,2021-10-29,178.4
486,2021-10-30,176.6
487,2021-10-31,156.8
488,2021-11-01,159.8
489,2021-11-02,168.8
490,2021-11-03,142.0
491,2021-11-04,120.0
492,2021-11-05,142.4
493,2021-11-06,138.0
494,2021-11-07,136.0
495,2021-11-08,159.0
496,2021-11-09,152.0
497,2021-11-10,132.0
498,2021-11-11,161.0
499,2021-11-12,139.0
500,2021-11-13,137.0
501,2021-11-14,149.0
502,2021-11-15,123.0
503,2021-11-16,118.0
504,2021-11-17,140.0
505,2021-11-18,158.0
506,2021-11-19,153.6
507,2021-11-20,178.6
508,2021-11-21,156.4
509,2021-11-22,135.4
510,2021-11-23,135.4
511,2021-11-24,110.6
512,2021-11-25,120.0
513,2021-11-26,128.4
514,2021-11-27,96.4
515,2021-11-28,111.4
516,2021-11-29,102.4
517,2021-11-30,87.9
518,2021-12-01,87.6
519,2021-12-02,105.6
520,2021-12-03,106.6
521,2021-12-04,83.2
522,2021-12-05,101.6
523,2021-12-06,102.2
524,2021-12-07,102.4
525,2021-12-08,108.4
526,2021-12-09,89.6
527,2021-12-10,85.6
528,2021-12-11,103.6
529,2021-12-12,117.4
530,2021-12-13,87.6
531,2021-12-14,79.6
532,2021-12-15,99.5
533,2021-12-16,100.2
534,2021-12-17,96.7
535,2021-12-18,72.0
536,2021-12-19,94.5
537,2021-12-20,72.3
538,2021-12-21,69.0
539,2021-12-22,67.5
540,2021-12-23,69.6
541,2021-12-24,92.0
542,2021-12-25,103.6
543,2021-12-26,90.4
544,2021-12-27,88.9
545,2021-12-28,93.2
546,2021-12-29,75.7
547,2021-12-30,89.4
548,2021-12-31,98.0
549,2022-01-01,85.6
550,2022-01-02,91.6
551,2022-01-03,89.3
552,2022-01-04,90.5
553,2022-01-05,87.5
554,2022-01-06,79.6
555,2022-01-07,98.6
556,2022-01-08,86.0
557,2022-01-09,73.4
558,2022-01-10,78.4
559,2022-01-11,86.4
560,2022-01-12,81.9
561,2022-01-13,82.6
562,2022-01-14,85.4
563,2022-01-15,76.3
564,2022-01-16,75.8
565,2022-01-17,75.2
566,2022-01-18,73.2
567,2022-01-19,83.5
568,2022-01-20,78.8
569,2022-01-21,84.2
570,2022-01-22,119.4
571,2022-01-23,133.2
572,2022-01-24,147.3
573,2022-01-25,159.4
574,2022-01-26,173.1
575,2022-01-27,164.2
576,2022-01-28,174.7
577,2022-01-29,120.9
578,2022-01-30,126.6
579,2022-01-31,0.0
580,2022-02-01,115.0
581,2022-02-02,119.0
582,2022-02-03,105.9
583,2022-02-04,137.3
584,2022-02-05,133.5
585,2022-02-06,115.4
586,2022-02-07,93.8
587,2022-02-08,108.8
588,2022-02-09,113.8
589,2022-02-10,101.1
590,2022-02-11,111.6
591,2022-02-12,116.6
592,2022-02-13,118.0
593,2022-02-14,85.3
594,2022-02-15,100.1
595,2022-02-16,60.7
596,2022-02-17,72.0
597,2022-02-18,102.8
598,2022-02-19,112.4
599,2022-02-20,103.9
600,2022-02-21,97.0
601,2022-02-22,100.0
602,2022-02-23,134.4
603,2022-02-24,90.8
604,2022-02-25,93.7
605,2022-02-26,151.0
606,2022-02-27,85.4
607,2022-02-28,151.8
608,2022-03-01,120.8
609,2022-03-02,155.9
610,2022-03-03,153.2
611,2022-03-04,152.1
612,2022-03-05,142.0
613,2022-03-06,175.0
614,2022-03-07,114.8
615,2022-03-08,122.9
616,2022-03-09,91.6
617,2022-03-10,138.7
618,2022-03-11,186.1
619,2022-03-12,105.0
620,2022-03-13,135.6
621,2022-03-14,160.2
622,2022-03-15,200.6
623,2022-03-16,248.9
624,2022-03-17,179.9
625,2022-03-18,197.1
626,2022-03-19,237.8
627,2022-03-20,284.8
628,2022-03-21,241.3
629,2022-03-22,234.5
630,2022-03-23,168.0
631,2022-03-24,212.4
632,2022-03-25,260.3
633,2022-03-26,214.7
634,2022-03-27,239.6
635,2022-03-28,218.4
636,2022-03-29,249.70000000000002
637,2022-03-30,199.3
638,2022-03-31,229.0
639,2022-04-01,173.2
640,2022-04-02,250.70000000000002
641,2022-04-03,264.6
642,2022-04-04,220.4
643,2022-04-05,209.0
644,2022-04-06,305.1
645,2022-04-07,219.20000000000002
646,2022-04-08,215.2
647,2022-04-09,243.1
648,2022-04-10,214.5
649,2022-04-11,178.5
650,2022-04-12,253.70000000000002
651,2022-04-13,243.8
652,2022-04-14,218.8
653,2022-04-15,175.9
654,2022-04-16,184.3
655,2022-04-17,188.4
656,2022-04-18,154.7
657,2022-04-19,209.0
658,2022-04-20,185.6
659,2022-04-21,181.3
660,2022-04-22,192.0
661,2022-04-23,176.3
662,2022-04-24,133.1
663,2022-04-25,181.5
664,2022-04-26,123.8
665,2022-04-27,150.3
666,2022-04-28,138.8
667,2022-04-29,134.8
668,2022-04-30,89.7
669,2022-05-01,134.7
670,2022-05-02,141.8
671,2022-05-03,100.4
672,2022-05-04,120.4
673,2022-05-05,108.4
674,2022-05-06,116.2
675,2022-05-07,115.4
676,2022-05-08,113.0
677,2022-05-09,127.4
678,2022-05-10,111.8
679,2022-05-11,74.2
680,2022-05-12,80.8
681,2022-05-13,102.0
682,2022-05-14,104.0
683,2022-05-15,108.0
684,2022-05-16,103.6
685,2022-05-17,88.0
686,2022-05-18,106.9
687,2022-05-19,108.0
688,2022-05-20,99.6
689,2022-05-21,99.6
690,2022-05-22,119.4
691,2022-05-23,120.60000000000001
692,2022-05-24,134.9
693,2022-05-25,126.3
694,2022-05-26,118.3
695,2022-05-27,99.5
696,2022-05-28,114.5
697,2022-05-29,111.7
698,2022-05-30,100.1
699,2022-05-31,90.3
700,2022-06-01,104.9
701,2022-06-02,81.0
702,2022-06-03,83.6
703,2022-06-04,83.6
704,2022-06-05,83.0
705,2022-06-06,66.6
706,2022-06-07,78.0
707,2022-06-08,78.0
708,2022-06-09,83.9
709,2022-06-10,68.0
710,2022-06-11,78.0
711,2022-06-12,78.0
712,2022-06-13,72.0
713,2022-06-14,80.0
714,2022-06-15,70.8
715,2022-06-16,86.7
716,2022-06-17,84.8
717,2022-06-18,84.8
718,2022-06-19,85.4
719,2022-06-20,88.3
720,2022-06-21,84.2
721,2022-06-22,101.1
722,2022-06-23,64.6
723,2022-06-24,82.5
724,2022-06-25,92.8
725,2022-06-26,74.0
726,2022-06-27,82.8
727,2022-06-28,90.7
728,2022-06-29,114.9
729,2022-06-30,98.8
730,2022-07-01,113.9
731,2022-07-02,115.2
732,2022-07-03,91.8
733,2022-07-04,85.6
734,2022-07-05,88.8
735,2022-07-06,93.0
736,2022-07-07,94.8
737,2022-07-08,97.2
738,2022-07-09,97.2
739,2022-07-10,97.2
740,2022-07-11,97.2
741,2022-07-12,95.2
742,2022-07-13,96.2
743,2022-07-14,98.9
744,2022-07-15,81.0
745,2022-07-16,96.0
746,2022-07-17,105.6
747,2022-07-18,111.6
748,2022-07-19,105.6
749,2022-07-20,111.5
750,2022-07-21,105.6
751,2022-07-22,107.8
752,2022-07-23,107.8
753,2022-07-24,107.6
754,2022-07-25,105.39999999999999
755,2022-07-26,110.3
756,2022-07-27,109.9
757,2022-07-28,110.8
758,2022-07-29,67.4
759,2022-07-30,95.1
760,2022-07-31,78.2
761,2022-08-01,67.4
762,2022-08-02,75.4
763,2022-08-03,95.4
764,2022-08-04,102.3
765,2022-08-05,101.6
766,2022-08-06,109.8
767,2022-08-07,92.4
768,2022-08-08,68.0
769,2022-08-09,77.1
770,2022-08-10,82.6
771,2022-08-11,82.7
772,2022-08-12,84.7
773,2022-08-13,85.9
774,2022-08-14,75.7
775,2022-08-15,74.7
776,2022-08-16,74.7
777,2022-08-17,66.4
778,2022-08-18,87.3
779,2022-08-19,78.8
780,2022-08-20,68.5
781,2022-08-21,79.9
782,2022-08-22,68.3
783,2022-08-23,89.6
784,2022-08-24,77.9
785,2022-08-25,150.1
786,2022-08-26,90.0
787,2022-08-27,98.4
788,2022-08-28,89.6
789,2022-08-29,83.8
790,2022-08-30,70.0
791,2022-08-31,74.3
792,2022-09-01,81.3
793,2022-09-02,104.2
794,2022-09-03,104.2
795,2022-09-04,109.2
796,2022-09-05,100.0
797,2022-09-06,115.0
798,2022-09-07,96.10000000000001
799,2022-09-08,119.9
800,2022-09-09,135.0
801,2022-09-10,148.3
802,2022-09-11,136.3
803,2022-09-12,135.4
804,2022-09-13,117.5
805,2022-09-14,117.5
806,2022-09-15,92.5
807,2022-09-16,132.4
808,2022-09-17,127.1
809,2022-09-18,129.5
810,2022-09-19,121.6
811,2022-09-20,126.3
812,2022-09-21,130.7
813,2022-09-22,111.7
814,2022-09-23,106.8
815,2022-09-24,131.5
816,2022-09-25,128.3
817,2022-09-26,131.4
818,2022-09-27,110.5
819,2022-09-28,94.5
820,2022-09-29,117.0
821,2022-09-30,107.3
822,2022-10-01,123.0
823,2022-10-02,90.9
824,2022-10-03,80.5
825,2022-10-04,106.2
826,2022-10-05,101.3
827,2022-10-06,77.9
828,2022-10-07,64.1
829,2022-10-08,82.1
830,2022-10-09,77.3
831,2022-10-10,81.2
832,2022-10-11,71.2
833,2022-10-12,74.1
834,2022-10-13,75.89999999999999
835,2022-10-14,89.1
836,2022-10-15,75.7
837,2022-10-16,83.7
838,2022-10-17,74.9
839,2022-10-18,79.2
840,2022-10-19,71.3
841,2022-10-20,107.6
842,2022-10-21,100.3
843,2022-10-22,77.5
844,2022-10-23,71.6
845,2022-10-24,75.60000000000001
846,2022-10-25,73.5
847,2022-10-26,75.2
848,2022-10-27,81.2
849,2022-10-28,68.4
850,2022-10-29,78.6
851,2022-10-30,100.2
852,2022-10-31,93.6
853,2022-11-01,111.1
854,2022-11-02,0.0
855,2022-11-03,109.7
856,2022-11-04,0.0
857,2022-11-05,112.60000000000001
858,2022-11-06,95.1
859,2022-11-07,85.5
860,2022-11-08,86.7
861,2022-11-09,76.4
862,2022-11-10,96.1
863,2022-11-11,96.4
864,2022-11-12,80.5
865,2022-11-13,74.6
866,2022-11-14,50.3
867,2022-11-15,68.0
868,2022-11-16,72.7
869,2022-11-17,80.60000000000001
870,2022-11-18,75.8
871,2022-11-19,105.8
872,2022-11-20,78.4
873,2022-11-21,95.7
874,2022-11-22,73.8
875,2022-11-23,69.5
876,2022-11-24,65.8
877,2022-11-25,77.5
878,2022-11-26,56.5
879,2022-11-27,36.8
880,2022-11-28,30.4
881,2022-11-29,39.1
882,2022-11-30,0.0
883,2022-12-01,0.0
884,2022-12-02,0.0
885,2022-12-03,0.0
886,2022-12-04,42.8
887,2022-12-05,44.2
888,2022-12-06,68.9
889,2022-12-07,61.4
890,2022-12-08,73.1
891,2022-12-09,80.8
892,2022-12-10,91.10000000000001
893,2022-12-11,82.2
894,2022-12-12,82.1
895,2022-12-13,72.9
896,2022-12-14,71.7
897,2022-12-15,60.5
898,2022-12-16,70.8
899,2022-12-17,121.2
900,2022-12-18,82.1
901,2022-12-19,74.1
902,2022-12-20,65.0
903,2022-12-21,110.6
904,2022-12-22,97.8
905,2022-12-23,74.0
906,2022-12-24,56.0
907,2022-12-25,77.1
908,2022-12-26,100.7
909,2022-12-27,67.1
910,2022-12-28,95.1
911,2022-12-29,105.9
912,2022-12-30,105.89999999999999
913,2022-12-31,86.4
914,2023-01-01,83.7
915,2023-01-02,76.1
916,2023-01-03,92.0
917,2023-01-04,103.0
918,2023-01-05,98.0
919,2023-01-06,83.4
920,2023-01-07,157.1
921,2023-01-08,130.5
922,2023-01-09,120.3
923,2023-01-10,137.7
924,2023-01-11,164.9
925,2023-01-12,112.4
926,2023-01-13,94.7
927,2023-01-14,99.5
928,2023-01-15,95.1
929,2023-01-16,82.3
930,2023-01-17,99.5
931,2023-01-18,81.8
932,2023-01-19,102.60000000000001
933,2023-01-20,115.3
934,2023-01-21,0.0
935,2023-01-22,99.8
936,2023-01-23,131.4
937,2023-01-24,79.0
938,2023-01-25,87.3
939,2023-01-26,82.2
940,2023-01-27,95.6
941,2023-01-28,85.6
942,2023-01-29,111.2
943,2023-01-30,78.1
944,2023-01-31,157.7
945,2023-02-01,141.8
946,2023-02-02,114.3
947,2023-02-03,110.3
948,2023-02-04,156.9
949,2023-02-05,152.2
950,2023-02-06,156.2
951,2023-02-07,162.4
952,2023-02-08,168.70000000000002
953,2023-02-09,140.1
954,2023-02-10,150.5
955,2023-02-11,197.0
956,2023-02-12,141.9
957,2023-02-13,170.3
958,2023-02-14,131.5
959,2023-02-15,190.6
960,2023-02-16,164.1
961,2023-02-17,231.8
962,2023-02-18,204.6
963,2023-02-19,222.0
964,2023-02-20,232.3
965,2023-02-21,149.8
966,2023-02-22,236.20000000000002
967,2023-02-23,260.0
968,2023-02-24,178.1
969,2023-02-25,177.2
970,2023-02-26,216.8
971,2023-02-27,129.1
972,2023-02-28,232.4
973,2023-03-01,194.1
974,2023-03-02,213.7
975,2023-03-03,162.70000000000002
976,2023-03-04,206.70000000000002
977,2023-03-05,186.9
978,2023-03-06,134.6
979,2023-03-07,225.0
980,2023-03-08,125.0
981,2023-03-09,240.5
982,2023-03-10,136.0
983,2023-03-11,162.2
984,2023-03-12,134.3
985,2023-03-13,232.70000000000002
986,2023-03-14,199.1
987,2023-03-15,140.5
988,2023-03-16,95.1
989,2023-03-17,131.70000000000002
990,2023-03-18,123.30000000000001
991,2023-03-19,56.3
992,2023-03-20,118.9
993,2023-03-21,141.5
994,2023-03-22,125.9
995,2023-03-23,185.0
996,2023-03-24,112.2
997,2023-03-25,140.3
998,2023-03-26,137.3
999,2023-03-27,122.3
1000,2023-03-28,127.7
1001,2023-03-29,139.2
1002,2023-03-30,131.2
1003,2023-03-31,124.2
1004,2023-04-01,117.0
1005,2023-04-02,132.2
1006,2023-04-03,138.8
1007,2023-04-04,120.4
1008,2023-04-05,123.0
1009,2023-04-06,102.4
1010,2023-04-07,110.4
1011,2023-04-08,138.6
1012,2023-04-09,114.1
1013,2023-04-10,92.7
1014,2023-04-11,89.5
1015,2023-04-12,97.1
1016,2023-04-13,117.4
1017,2023-04-14,52.3
1018,2023-04-15,77.10000000000001
1019,2023-04-16,116.7
1020,2023-04-17,94.5
1021,2023-04-18,94.10000000000001
1022,2023-04-19,94.1
1023,2023-04-20,108.3
1024,2023-04-21,111.3
1025,2023-04-22,100.9
1026,2023-04-23,94.9
1027,2023-04-24,60.7
1028,2023-04-25,64.1
1029,2023-04-26,71.3
1030,2023-04-27,70.7
1031,2023-04-28,76.7
1032,2023-04-29,81.1
1033,2023-04-30,81.1
1034,2023-05-01,91.7
1035,2023-05-02,93.5
1036,2023-05-03,94.3
1037,2023-05-04,66.9
1038,2023-05-05,91.2
1039,2023-05-06,117.1
1040,2023-05-07,190.7
1041,2023-05-08,164.5
1042,2023-05-09,77.5
1043,2023-05-10,164.1
1044,2023-05-11,105.7
1045,2023-05-12,81.2
1046,2023-05-13,190.2
1047,2023-05-14,91.0
1048,2023-05-15,122.9
1049,2023-05-16,118.0
1050,2023-05-17,91.0
1051,2023-05-18,98.0
1052,2023-05-19,84.1
1053,2023-05-20,68.0
1054,2023-05-21,85.8
1055,2023-05-22,80.4
1056,2023-05-23,59.1
1057,2023-05-24,68.8
1058,2023-05-25,63.2
