,日期,销售单价(元/千克)
220,2021-02-06,213.9
221,2021-02-07,218.7
222,2021-02-08,196.9
223,2021-02-09,238.7344827586207
224,2021-02-10,351.9
225,2021-02-11,0.0
226,2021-02-12,0.0
227,2021-02-13,314.2
228,2021-02-14,323.4500002434268
229,2021-02-15,238.9
230,2021-02-16,228.9
231,2021-02-17,268.7
232,2021-02-18,256.3
233,2021-02-19,196.1
234,2021-02-20,233.7
235,2021-02-21,216.89999999999998
236,2021-02-22,187.1
237,2021-02-23,199.89999999999998
238,2021-02-24,248.59999999999997
239,2021-02-25,158.1
240,2021-02-26,204.89999999999998
241,2021-02-27,139.3
242,2021-02-28,163.1
243,2021-03-01,234.3
244,2021-03-02,144.7
245,2021-03-03,130.1
246,2021-03-04,164.9
247,2021-03-05,141.1
248,2021-03-06,166.5
249,2021-03-07,185.5
250,2021-03-08,120.3
251,2021-03-09,121.30000000000001
252,2021-03-10,117.30000000000001
253,2021-03-11,117.3
254,2021-03-12,117.3
255,2021-03-13,151.1
256,2021-03-14,117.30000000000001
257,2021-03-15,111.30000000000001
258,2021-03-16,97.4
259,2021-03-17,111.3
260,2021-03-18,111.9
261,2021-03-19,107.10000000000001
262,2021-03-20,107.1
263,2021-03-21,138.9
264,2021-03-22,82.6984126984127
265,2021-03-23,83.3
266,2021-03-24,85.3
267,2021-03-25,86.7
268,2021-03-26,116.5
269,2021-03-27,146.3
270,2021-03-28,131.3
271,2021-03-29,112.5
272,2021-03-30,162.1
273,2021-03-31,149.3
274,2021-04-01,117.5
275,2021-04-02,117.5
276,2021-04-03,115.5
277,2021-04-04,101.6
278,2021-04-05,107.6
279,2021-04-06,101.60000000000001
280,2021-04-07,117.5
281,2021-04-08,114.7
282,2021-04-09,115.10000000000001
283,2021-04-10,99.2
284,2021-04-11,109.1
285,2021-04-12,106.1
286,2021-04-13,108.5
287,2021-04-14,103.5
288,2021-04-15,90.60000000000001
289,2021-04-16,118.9
290,2021-04-17,92.74031007751938
291,2021-04-18,92.7
292,2021-04-19,93.46699029126214
293,2021-04-20,92.7
294,2021-04-21,80.8
295,2021-04-22,96.7
296,2021-04-23,116.5
297,2021-04-24,90.9
298,2021-04-25,94.9
299,2021-04-26,96.9
300,2021-04-27,96.9
301,2021-04-28,89.9
302,2021-04-29,94.9
303,2021-04-30,96.84117647058824
304,2021-05-01,97.9
305,2021-05-02,99.9
306,2021-05-03,107.9
307,2021-05-04,107.9
308,2021-05-05,105.7
309,2021-05-06,101.10000000000001
310,2021-05-07,99.7
311,2021-05-08,107.7
312,2021-05-09,97.7
313,2021-05-10,126.51754385964912
314,2021-05-11,91.7
315,2021-05-12,77.8
316,2021-05-13,107.7
317,2021-05-14,113.2
318,2021-05-15,91.8
319,2021-05-16,105.27826086956522
320,2021-05-17,103.3
321,2021-05-18,71.6
322,2021-05-19,85.1
323,2021-05-20,86.9
324,2021-05-21,88.7
325,2021-05-22,106.9
326,2021-05-23,114.1
327,2021-05-24,114.10000000000001
328,2021-05-25,103.2
329,2021-05-26,89.3
330,2021-05-27,96.3
331,2021-05-28,95.9
332,2021-05-29,96.49259259259259
333,2021-05-30,111.36451612903227
334,2021-05-31,86.3
335,2021-06-01,90.3
336,2021-06-02,74.8
337,2021-06-03,74.4
338,2021-06-04,88.88260869565218
339,2021-06-05,111.7
340,2021-06-06,90.21668965517242
341,2021-06-07,83.17495421245421
342,2021-06-08,94.27446808510638
343,2021-06-09,94.3
344,2021-06-10,91.7
345,2021-06-11,111.5
346,2021-06-12,92.5
347,2021-06-13,102.4829268292683
348,2021-06-14,76.69999999999999
349,2021-06-15,84.7
350,2021-06-16,84.7
351,2021-06-17,70.8
352,2021-06-18,70.7
353,2021-06-19,94.7
354,2021-06-20,95.9
355,2021-06-21,85.9
356,2021-06-22,84.1
357,2021-06-23,81.1
358,2021-06-24,81.1
359,2021-06-25,64.2
360,2021-06-26,89.3
361,2021-06-27,86.3
362,2021-06-28,89.3
363,2021-06-29,93.3
364,2021-06-30,85.5
365,2021-07-01,91.5
366,2021-07-02,90.42978723404255
367,2021-07-03,103.9
368,2021-07-04,104.9
369,2021-07-05,88.0
370,2021-07-06,96.9
371,2021-07-07,90.0
372,2021-07-08,109.9
373,2021-07-09,114.8
374,2021-07-10,101.8
375,2021-07-11,97.9
376,2021-07-12,99.8
377,2021-07-13,97.48823529411764
378,2021-07-14,106.7
379,2021-07-15,87.0
380,2021-07-16,108.0
381,2021-07-17,122.9
382,2021-07-18,120.9
383,2021-07-19,96.9
384,2021-07-20,109.0
385,2021-07-21,119.9
386,2021-07-22,117.9
387,2021-07-23,100.0
388,2021-07-24,116.9
389,2021-07-25,100.7
390,2021-07-26,58.8
391,2021-07-27,88.8
392,2021-07-28,105.7
393,2021-07-29,111.7
394,2021-07-30,85.0
395,2021-07-31,100.9
396,2021-08-01,118.04217687074829
397,2021-08-02,103.88275098814229
398,2021-08-03,96.0505376344086
399,2021-08-04,115.9625
400,2021-08-05,97.96603773584906
401,2021-08-06,105.9
402,2021-08-07,86.9
403,2021-08-08,79.0
404,2021-08-09,94.9
405,2021-08-10,78.9
406,2021-08-11,89.9
407,2021-08-12,116.9
408,2021-08-13,136.9
409,2021-08-14,96.0
410,2021-08-15,104.88431372549019
411,2021-08-16,95.9
412,2021-08-17,95.0
413,2021-08-18,94.9
414,2021-08-19,93.9
415,2021-08-20,125.0
416,2021-08-21,130.9
417,2021-08-22,128.9
418,2021-08-23,73.0
419,2021-08-24,120.0
420,2021-08-25,94.0
421,2021-08-26,103.0
422,2021-08-27,77.0
423,2021-08-28,105.0
424,2021-08-29,100.0
425,2021-08-30,116.0
426,2021-08-31,122.6
427,2021-09-01,116.6
428,2021-09-02,122.0
429,2021-09-03,150.0
430,2021-09-04,140.0
431,2021-09-05,155.0
432,2021-09-06,139.0
433,2021-09-07,114.83888888888889
434,2021-09-08,157.0
435,2021-09-09,135.0
436,2021-09-10,139.0
437,2021-09-11,131.0
438,2021-09-12,111.8
439,2021-09-13,84.0
440,2021-09-14,79.0
441,2021-09-15,80.0
442,2021-09-16,91.0
443,2021-09-17,91.0
444,2021-09-18,91.0
445,2021-09-19,140.8
446,2021-09-20,133.8
447,2021-09-21,125.96054421768707
448,2021-09-22,127.8
449,2021-09-23,123.8
450,2021-09-24,122.02692307692308
451,2021-09-25,119.8913043478261
452,2021-09-26,99.6
453,2021-09-27,145.4
454,2021-09-28,128.8
455,2021-09-29,128.8
456,2021-09-30,80.0
457,2021-10-01,99.8
458,2021-10-02,79.0
459,2021-10-03,122.8
460,2021-10-04,106.0
461,2021-10-05,102.0
462,2021-10-06,96.0
463,2021-10-07,94.0
464,2021-10-08,86.0
465,2021-10-09,86.0
466,2021-10-10,92.0
467,2021-10-11,63.0
468,2021-10-12,84.8
469,2021-10-13,82.0
470,2021-10-14,86.8
471,2021-10-15,125.8
472,2021-10-16,125.6
473,2021-10-17,117.6
474,2021-10-18,110.0
475,2021-10-19,96.0
476,2021-10-20,98.0
477,2021-10-21,99.0
478,2021-10-22,122.0
479,2021-10-23,120.0
480,2021-10-24,102.0
481,2021-10-25,121.8
482,2021-10-26,93.0
483,2021-10-27,106.8
484,2021-10-28,121.8
485,2021-10-29,113.8
486,2021-10-30,112.0
487,2021-10-31,110.0
488,2021-11-01,91.0
489,2021-11-02,98.0
490,2021-11-03,86.0
491,2021-11-04,116.0
492,2021-11-05,116.97058823529412
493,2021-11-06,99.38095238095238
494,2021-11-07,83.66666666666667
495,2021-11-08,82.0
496,2021-11-09,102.0
497,2021-11-10,105.33333333333334
498,2021-11-11,109.22222222222223
499,2021-11-12,93.8
500,2021-11-13,93.8
501,2021-11-14,103.8
502,2021-11-15,105.6
503,2021-11-16,103.6
504,2021-11-17,126.05000000000001
505,2021-11-18,106.18333333333334
506,2021-11-19,92.18139534883721
507,2021-11-20,125.4
508,2021-11-21,87.6
509,2021-11-22,85.6
510,2021-11-23,107.4
511,2021-11-24,87.6
512,2021-11-25,89.6
513,2021-11-26,109.4
514,2021-11-27,90.8
515,2021-11-28,90.8
516,2021-11-29,90.8
517,2021-11-30,88.8
518,2021-12-01,106.82758620689656
519,2021-12-02,106.2
520,2021-12-03,108.0
521,2021-12-04,109.8
522,2021-12-05,129.6
523,2021-12-06,111.8
524,2021-12-07,111.8
525,2021-12-08,107.8
526,2021-12-09,111.6
527,2021-12-10,148.0
528,2021-12-11,116.4
529,2021-12-12,101.8
530,2021-12-13,125.6
531,2021-12-14,159.2
532,2021-12-15,127.6
533,2021-12-16,125.6
534,2021-12-17,123.6
535,2021-12-18,119.6
536,2021-12-19,73.4
537,2021-12-20,137.7
538,2021-12-21,137.7
539,2021-12-22,101.2
540,2021-12-23,127.9
541,2021-12-24,128.3
542,2021-12-25,138.3
543,2021-12-26,110.7
544,2021-12-27,96.7
545,2021-12-28,104.96666666666667
546,2021-12-29,105.22173913043478
547,2021-12-30,89.7
548,2021-12-31,106.5
549,2022-01-01,126.3
550,2022-01-02,126.3
551,2022-01-03,124.30000000000001
552,2022-01-04,124.5
553,2022-01-05,112.1
554,2022-01-06,116.10000000000001
555,2022-01-07,137.9
556,2022-01-08,145.3
557,2022-01-09,140.9
558,2022-01-10,117.7
559,2022-01-11,114.48039215686275
560,2022-01-12,151.91818181818184
561,2022-01-13,134.3
562,2022-01-14,170.4
563,2022-01-15,185.5
564,2022-01-16,163.87894736842105
565,2022-01-17,160.70000000000002
566,2022-01-18,151.10000000000002
567,2022-01-19,207.8
568,2022-01-20,216.4
569,2022-01-21,195.16875000000002
570,2022-01-22,184.5235294117647
571,2022-01-23,155.8
572,2022-01-24,161.20000000000002
573,2022-01-25,219.5
574,2022-01-26,229.1
575,2022-01-27,274.6
576,2022-01-28,281.6
577,2022-01-29,286.5
578,2022-01-30,264.7
579,2022-01-31,0.0
580,2022-02-01,226.0
581,2022-02-02,226.0
582,2022-02-03,216.4
583,2022-02-04,228.2
584,2022-02-05,291.40000000000003
585,2022-02-06,154.8
586,2022-02-07,224.10000000000002
587,2022-02-08,209.5235294117647
588,2022-02-09,196.1
589,2022-02-10,187.52121212121213
590,2022-02-11,183.77777777777777
591,2022-02-12,185.2
592,2022-02-13,202.5
593,2022-02-14,216.3
594,2022-02-15,124.9
595,2022-02-16,111.01428571428572
596,2022-02-17,132.30454545454546
597,2022-02-18,136.3277272727273
598,2022-02-19,159.46444444444444
599,2022-02-20,157.16666666666666
600,2022-02-21,148.8
601,2022-02-22,185.83872549019608
602,2022-02-23,159.26373626373626
603,2022-02-24,158.3
604,2022-02-25,172.46666666666667
605,2022-02-26,198.49666666666667
606,2022-02-27,185.93026315789476
607,2022-02-28,177.87
608,2022-03-01,184.22
609,2022-03-02,201.6457142857143
610,2022-03-03,202.0
611,2022-03-04,202.45627705627706
612,2022-03-05,255.44045454545454
613,2022-03-06,231.75
614,2022-03-07,233.13333333333333
615,2022-03-08,245.37719780219783
616,2022-03-09,246.05714285714288
617,2022-03-10,238.11166666666668
618,2022-03-11,214.61833333333334
619,2022-03-12,230.53333333333333
620,2022-03-13,210.27
621,2022-03-14,236.1
622,2022-03-15,305.65500000000003
623,2022-03-16,255.12333333333333
624,2022-03-17,215.90583333333333
625,2022-03-18,211.48461538461538
626,2022-03-19,255.03593750000002
627,2022-03-20,234.2888888888889
628,2022-03-21,179.2076923076923
629,2022-03-22,173.65578947368422
630,2022-03-23,210.37192307692308
631,2022-03-24,205.65
632,2022-03-25,208.75833333333333
633,2022-03-26,191.26952380952383
634,2022-03-27,250.0846153846154
635,2022-03-28,283.4997222222222
636,2022-03-29,164.63857142857142
637,2022-03-30,224.22
638,2022-03-31,188.3625
639,2022-04-01,204.16666666666669
640,2022-04-02,225.49
641,2022-04-03,251.098021978022
642,2022-04-04,222.39389233954452
643,2022-04-05,267.75
644,2022-04-06,191.68
645,2022-04-07,198.29000000000002
646,2022-04-08,212.43
647,2022-04-09,206.7857142857143
648,2022-04-10,194.8217391304348
649,2022-04-11,184.35054945054947
650,2022-04-12,187.0875
651,2022-04-13,203.80727272727273
652,2022-04-14,128.14545454545456
653,2022-04-15,175.9
654,2022-04-16,237.37727272727273
655,2022-04-17,189.98761904761906
656,2022-04-18,172.45142857142858
657,2022-04-19,203.52
658,2022-04-20,194.32000000000002
659,2022-04-21,200.47539682539684
660,2022-04-22,221.85000000000002
661,2022-04-23,174.69078947368422
662,2022-04-24,183.4
663,2022-04-25,121.21058823529411
664,2022-04-26,117.21666666666667
665,2022-04-27,150.925
666,2022-04-28,147.02727272727273
667,2022-04-29,146.14375
668,2022-04-30,138.06666666666666
669,2022-05-01,30.0
670,2022-05-02,62.0
671,2022-05-03,88.8
672,2022-05-04,73.9
673,2022-05-05,142.6
674,2022-05-06,139.4
675,2022-05-07,62.0
676,2022-05-08,62.8
677,2022-05-09,56.8
678,2022-05-10,56.8
679,2022-05-11,37.2
680,2022-05-12,59.0
681,2022-05-13,61.0
682,2022-05-14,58.2
683,2022-05-15,59.0
684,2022-05-16,53.2
685,2022-05-17,53.2
686,2022-05-18,54.4
687,2022-05-19,57.2
688,2022-05-20,56.0
689,2022-05-21,51.2
690,2022-05-22,57.2
691,2022-05-23,58.0
692,2022-05-24,47.2
693,2022-05-25,54.4
694,2022-05-26,53.2
695,2022-05-27,49.2
696,2022-05-28,49.2
697,2022-05-29,43.2
698,2022-05-30,36.0
699,2022-05-31,36.0
700,2022-06-01,37.2
701,2022-06-02,36.6
702,2022-06-03,38.2
703,2022-06-04,38.6
704,2022-06-05,38.6
705,2022-06-06,59.0
706,2022-06-07,37.2
707,2022-06-08,37.2
708,2022-06-09,38.2
709,2022-06-10,39.4
710,2022-06-11,39.2
711,2022-06-12,39.2
712,2022-06-13,37.2
713,2022-06-14,37.2
714,2022-06-15,40.1
715,2022-06-16,49.1
716,2022-06-17,35.1
717,2022-06-18,107.5
718,2022-06-19,109.4
719,2022-06-20,90.5
720,2022-06-21,81.4
721,2022-06-22,47.5
722,2022-06-23,68.0
723,2022-06-24,51.8
724,2022-06-25,48.9
725,2022-06-26,79.87209302325581
726,2022-06-27,61.9
727,2022-06-28,72.7
728,2022-06-29,100.1
729,2022-06-30,54.7
730,2022-07-01,60.9
731,2022-07-02,138.1
732,2022-07-03,111.4
733,2022-07-04,142.20000000000002
734,2022-07-05,169.1
735,2022-07-06,165.9
736,2022-07-07,147.2
737,2022-07-08,138.0
738,2022-07-09,156.9
739,2022-07-10,258.8
740,2022-07-11,226.14285714285717
741,2022-07-12,186.4
742,2022-07-13,182.2904761904762
743,2022-07-14,191.71818181818182
744,2022-07-15,198.375
745,2022-07-16,177.3125
746,2022-07-17,183.83333333333334
747,2022-07-18,152.7
748,2022-07-19,187.9257142857143
749,2022-07-20,193.46666666666667
750,2022-07-21,103.09073426573427
751,2022-07-22,105.00698412698414
752,2022-07-23,102.99412698412698
753,2022-07-24,99.95
754,2022-07-25,57.398039215686275
755,2022-07-26,56.850707070707074
756,2022-07-27,109.71538461538461
757,2022-07-28,103.3579797979798
758,2022-07-29,89.47823529411765
759,2022-07-30,86.32150072150073
760,2022-07-31,75.1919806763285
761,2022-08-01,80.19832500832501
762,2022-08-02,101.58242424242425
763,2022-08-03,92.53777877295119
764,2022-08-04,90.0136507936508
765,2022-08-05,67.67172932330827
766,2022-08-06,82.86717400246812
767,2022-08-07,88.1855944055944
768,2022-08-08,65.25333333333333
769,2022-08-09,78.5939393939394
770,2022-08-10,76.16553370953372
771,2022-08-11,63.437619047619044
772,2022-08-12,86.4452380952381
773,2022-08-13,73.69306220095693
774,2022-08-14,85.23479201957463
775,2022-08-15,90.29003831417624
776,2022-08-16,94.83175824175825
777,2022-08-17,102.29533466533466
778,2022-08-18,92.54748941060136
779,2022-08-19,102.35148148148147
780,2022-08-20,72.6852861952862
781,2022-08-21,102.96032388663967
782,2022-08-22,78.17666666666666
783,2022-08-23,89.85897435897436
784,2022-08-24,95.95595238095238
785,2022-08-25,105.22324675324676
786,2022-08-26,93.94333333333333
787,2022-08-27,98.12142857142857
788,2022-08-28,72.2162658396692
789,2022-08-29,77.51104986967056
790,2022-08-30,58.71171428571429
791,2022-08-31,78.97587719298245
792,2022-09-01,107.73428571428572
793,2022-09-02,104.36666666666667
794,2022-09-03,98.77835589880499
795,2022-09-04,110.0392036848879
796,2022-09-05,81.60161616161616
797,2022-09-06,79.00166666666667
798,2022-09-07,82.71904761904761
799,2022-09-08,67.92555555555556
800,2022-09-09,110.18522297719102
801,2022-09-10,112.50689655172414
802,2022-09-11,91.3125
803,2022-09-12,85.72222222222223
804,2022-09-13,108.70931897050318
805,2022-09-14,92.57878787878788
806,2022-09-15,96.51428571428572
807,2022-09-16,112.21249999999999
808,2022-09-17,122.07107792207792
809,2022-09-18,93.28945870983637
810,2022-09-19,98.62894736842105
811,2022-09-20,97.58333333333334
812,2022-09-21,110.93809523809524
813,2022-09-22,84.812
814,2022-09-23,110.6171340939762
815,2022-09-24,115.41359307359308
816,2022-09-25,114.43868706456942
817,2022-09-26,114.21777777777777
818,2022-09-27,85.025
819,2022-09-28,113.42
820,2022-09-29,121.2825980392157
821,2022-09-30,103.5328601953602
822,2022-10-01,86.85166393889799
823,2022-10-02,104.9307326007326
824,2022-10-03,93.99636363636364
825,2022-10-04,83.7
826,2022-10-05,99.9
827,2022-10-06,111.47435897435898
828,2022-10-07,110.9
829,2022-10-08,69.74942857142857
830,2022-10-09,95.16204626678258
831,2022-10-10,102.34659670164918
832,2022-10-11,99.61471014492753
833,2022-10-12,87.36236227824463
834,2022-10-13,75.90881578947368
835,2022-10-14,76.84333333333333
836,2022-10-15,96.02706821480406
837,2022-10-16,82.52158300238796
838,2022-10-17,96.04430740037951
839,2022-10-18,53.02589012470509
840,2022-10-19,47.23640552995392
841,2022-10-20,72.65877192982457
842,2022-10-21,87.25
843,2022-10-22,64.3
844,2022-10-23,89.9
845,2022-10-24,66.71666666666667
846,2022-10-25,56.25926860161155
847,2022-10-26,68.38101327487517
848,2022-10-27,77.74164502164503
849,2022-10-28,55.66094591682827
850,2022-10-29,74.45109250398724
851,2022-10-30,105.72019930875577
852,2022-10-31,81.40833333333333
853,2022-11-01,51.234593837535016
854,2022-11-02,0.0
855,2022-11-03,78.94812324929973
856,2022-11-04,0.0
857,2022-11-05,78.51214285714286
858,2022-11-06,89.37083333333334
859,2022-11-07,74.91798245614035
860,2022-11-08,95.375
861,2022-11-09,71.49428571428571
862,2022-11-10,67.91558441558442
863,2022-11-11,75.42363636363636
864,2022-11-12,69.78101441241685
865,2022-11-13,70.50272893772893
866,2022-11-14,70.50895363408522
867,2022-11-15,71.62564102564103
868,2022-11-16,61.945644355644355
869,2022-11-17,46.820217209690895
870,2022-11-18,67.52184265010352
871,2022-11-19,80.657367003367
872,2022-11-20,42.5
873,2022-11-21,92.28666666666666
874,2022-11-22,46.800000000000004
875,2022-11-23,70.5
876,2022-11-24,67.60000000000001
877,2022-11-25,56.6
878,2022-11-26,56.6
879,2022-11-27,14.3
880,2022-11-28,11.4
881,2022-11-29,7.9
882,2022-11-30,0.0
883,2022-12-01,0.0
884,2022-12-02,0.0
885,2022-12-03,0.0
886,2022-12-04,37.75
887,2022-12-05,44.03342359767892
888,2022-12-06,42.06086956521739
889,2022-12-07,33.3
890,2022-12-08,32.7
891,2022-12-09,32.7
892,2022-12-10,52.19913043478261
893,2022-12-11,52.14782608695652
894,2022-12-12,44.654901960784315
895,2022-12-13,50.2231884057971
896,2022-12-14,66.0391304347826
897,2022-12-15,66.01378643366904
898,2022-12-16,63.6
899,2022-12-17,61.60000000000001
900,2022-12-18,58.8
901,2022-12-19,32.566315789473684
902,2022-12-20,49.19090909090909
903,2022-12-21,60.800000000000004
904,2022-12-22,52.6
905,2022-12-23,27.318487394957984
906,2022-12-24,44.710506566604124
907,2022-12-25,55.96666666666667
908,2022-12-26,52.263003663003666
909,2022-12-27,52.81547987616099
910,2022-12-28,55.44769230769231
911,2022-12-29,61.86666666666667
912,2022-12-30,54.99583333333334
913,2022-12-31,55.32049689440994
914,2023-01-01,52.387301587301586
915,2023-01-02,66.07051282051282
916,2023-01-03,66.86043557168784
917,2023-01-04,59.90557983682984
918,2023-01-05,74.21969834087481
919,2023-01-06,99.61851851851851
920,2023-01-07,94.5945054945055
921,2023-01-08,126.825
922,2023-01-09,97.0
923,2023-01-10,101.8225641025641
924,2023-01-11,140.6448275862069
925,2023-01-12,165.5948717948718
926,2023-01-13,138.7505069124424
927,2023-01-14,208.34384236453204
928,2023-01-15,220.20000000000002
929,2023-01-16,197.11111111111111
930,2023-01-17,191.67777777777778
931,2023-01-18,245.1
932,2023-01-19,262.7
933,2023-01-20,219.08814814814815
934,2023-01-21,0.0
935,2023-01-22,138.0
936,2023-01-23,138.0
937,2023-01-24,87.3
938,2023-01-25,111.5
939,2023-01-26,139.06
940,2023-01-27,207.3
941,2023-01-28,138.0
942,2023-01-29,131.425
943,2023-01-30,131.89873015873016
944,2023-01-31,119.8189149015236
945,2023-02-01,73.69162004662005
946,2023-02-02,116.55454545454546
947,2023-02-03,105.56135245901639
948,2023-02-04,131.63636104086794
949,2023-02-05,131.415
950,2023-02-06,110.88333333333334
951,2023-02-07,97.55
952,2023-02-08,118.46000000000001
953,2023-02-09,120.03947368421053
954,2023-02-10,112.48823529411766
955,2023-02-11,118.10000000000001
956,2023-02-12,129.36477124183006
957,2023-02-13,128.90727272727273
958,2023-02-14,86.7
959,2023-02-15,104.4
960,2023-02-16,117.92769230769231
961,2023-02-17,106.64972170686455
962,2023-02-18,84.70721174004193
963,2023-02-19,74.67719887955182
964,2023-02-20,45.54666666666667
965,2023-02-21,81.93333333333334
966,2023-02-22,85.50525252525253
967,2023-02-23,86.26809886887307
968,2023-02-24,86.58471177944863
